No,윈도우,prefix,전체 빈도,빈도 기반_예측,빈도 기반_신뢰도(%),빈도 기반_예측빈도,가중치 기반_예측,가중치 기반_신뢰도(%),가중치 기반_예측빈도,시뮬레이션 승률(%)
763,11,pbbppppbpb,168,b,54.17,168,b,65.19,3.1,-
764,11,pbbppppbpp,158,p,51.27,158,p,73.49,2.8,-
765,11,pbbpppppbb,128,p,50.78,128,p,77.31,1.7,-
766,11,pbbpppppbp,142,p,57.04,142,p,68.38,1.7,-
767,11,pbbppppppb,138,b,53.62,138,p,50.86,1.8,-
768,11,pbbppppppp,135,p,50.37,135,p,94.25,1.3,-
769,11,pbpbbbbbbb,155,p,54.19,155,b,59.25,1.6,-
770,11,pbpbbbbbbp,159,b,52.83,159,b,72.25,2.4,-
771,11,pbpbbbbbpb,152,p,55.26,152,p,79.9,2.4,0.0
772,11,pbpbbbbbpp,163,b,57.06,163,b,50.13,2.8,-
773,11,pbpbbbbpbb,161,p,54.04,161,p,53.29,2.9,-
774,11,pbpbbbbpbp,150,b,54,150,b,80.32,2.1,-
775,11,pbpbbbbppb,130,b,56.92,130,p,54.81,1.8,100.0
776,11,pbpbbbbppp,128,b,51.56,128,p,71.82,0.6,-
777,11,pbpbbbpbbb,161,p,50.31,161,p,56.88,3.0,-
778,11,pbpbbbpbbp,175,b,50.29,175,b,57.83,3.2,-
779,11,pbpbbbpbpb,154,b,51.3,154,b,52.6,2.9,66.7
780,11,pbpbbbpbpp,156,p,50.64,156,b,63.03,1.5,-
781,11,pbpbbbppbb,143,b,60.84,143,b,56.84,3.1,-
782,11,pbpbbbppbp,173,b,56.07,173,b,95.22,3.1,-
783,11,pbpbbbpppb,140,p,53.57,140,p,61.69,2.3,50.0
784,11,pbpbbbpppp,148,b,58.11,148,b,69.48,1.8,50.0
785,11,pbpbbpbbbb,168,p,59.52,168,b,51.46,2.5,0.0
786,11,pbpbbpbbbp,144,b,51.39,144,p,87.83,1.2,100.0
787,11,pbpbbpbbpb,168,b,50,168,p,73.26,2.6,-
788,11,pbpbbpbbpp,142,p,53.52,142,b,67.9,1.7,-
789,11,pbpbbpbpbb,151,b,56.95,151,b,64.85,2.7,100.0
790,11,pbpbbpbpbp,137,b,51.09,137,b,52.03,1.6,66.7
791,11,pbpbbpbppb,155,b,52.26,155,p,51.2,1.0,-
792,11,pbpbbpbppp,157,p,51.59,157,p,63.28,1.0,-
793,11,pbpbbppbbb,140,b,50.71,140,p,56.74,1.8,-
794,11,pbpbbppbbp,156,p,51.28,156,p,71.73,1.3,-
795,11,pbpbbppbpb,155,b,55.48,155,p,56.61,1.8,-
796,11,pbpbbppbpp,146,p,50.68,146,p,50.02,1.6,40.0
797,11,pbpbbpppbb,166,p,51.81,166,p,72.79,2.1,-
798,11,pbpbbpppbp,158,b,52.53,158,b,72.89,0.9,-
799,11,pbpbbppppb,154,b,50,154,b,67.95,1.5,-
800,11,pbpbbppppp,121,p,51.24,121,p,91.45,1.1,100.0
801,11,pbpbpbbbbb,168,p,52.38,168,b,59.31,1.9,-
802,11,pbpbpbbbbp,141,b,53.19,141,b,50.86,2.4,-
803,11,pbpbpbbbpb,167,b,55.69,167,b,68.1,3.0,100.0
804,11,pbpbpbbbpp,157,b,52.23,157,b,69.71,2.3,-
805,11,pbpbpbbpbb,160,b,52.5,160,p,96.03,1.1,0.0
806,11,pbpbpbbpbp,136,p,58.09,136,p,88.04,0.8,-
807,11,pbpbpbbppb,153,b,56.21,153,p,53.7,1.1,50.0
808,11,pbpbpbbppp,152,b,51.32,152,b,75.32,2.3,100.0
809,11,pbpbpbpbbb,156,p,51.92,156,p,74.66,3.0,-
810,11,pbpbpbpbbp,158,b,50.63,158,p,52.14,1.7,-
811,11,pbpbpbpbpb,135,b,53.33,135,b,50.03,1.9,100.0
812,11,pbpbpbpbpp,143,p,56.64,143,p,82.57,1.6,-
813,11,pbpbpbppbb,186,b,58.06,186,p,52.56,2.5,-
814,11,pbpbpbppbp,130,b,55.38,130,b,53.46,0.6,-
815,11,pbpbpbpppb,142,p,50,142,p,72.56,1.7,0.0
816,11,pbpbpbpppp,143,p,52.45,143,b,66.16,1.8,0.0
817,11,pbpbppbbbb,150,p,57.33,150,p,71.87,1.0,0.0
818,11,pbpbppbbbp,167,b,52.69,167,p,62.07,2.7,100.0
819,11,pbpbppbbpb,165,p,52.73,165,p,80.68,2.2,-
820,11,pbpbppbbpp,161,b,59.01,161,b,54.82,1.5,-
821,11,pbpbppbpbb,153,b,51.63,153,b,51.07,1.7,-
822,11,pbpbppbpbp,153,p,51.63,153,p,52.43,2.5,-
823,11,pbpbppbppb,141,b,55.32,141,p,56.12,1.1,-
824,11,pbpbppbppp,131,b,50.38,131,p,72.87,3.1,33.3
825,11,pbpbpppbbb,142,b,55.63,142,b,95,1.1,-
826,11,pbpbpppbbp,163,p,50.31,163,b,56.07,3.7,-
827,11,pbpbpppbpb,149,b,51.01,149,p,61.72,2.4,-
828,11,pbpbpppbpp,134,p,50,134,b,69,1.4,33.3
829,11,pbpbppppbb,156,b,53.85,156,b,71.3,2.0,-
830,11,pbpbppppbp,133,b,51.88,133,p,66.45,2.4,0.0
831,11,pbpbpppppb,124,p,50.81,124,b,67.15,0.2,0.0
832,11,pbpbpppppp,139,b,54.68,139,b,83.63,1.6,-
833,11,pbppbbbbbb,157,b,53.5,157,b,60.77,2.0,-
834,11,pbppbbbbbp,127,b,59.84,127,b,69.47,0.8,100.0
835,11,pbppbbbbpb,155,b,56.13,155,p,80.22,1.8,-
836,11,pbppbbbbpp,151,b,50.33,151,p,51.21,2.4,-
837,11,pbppbbbpbb,146,b,50.68,146,p,56.52,2.0,-
838,11,pbppbbbpbp,132,b,54.55,132,b,80.31,1.3,-
839,11,pbppbbbppb,143,b,51.05,143,b,58.84,2.0,-
840,11,pbppbbbppp,138,p,51.45,138,b,51.51,4.1,100.0
841,11,pbppbbpbbb,163,b,50.31,163,p,63.42,1.0,-
842,11,pbppbbpbbp,147,b,57.14,147,p,58.29,2.3,100.0
843,11,pbppbbpbpb,166,b,50,166,p,93.43,3.3,100.0
844,11,pbppbbpbpp,158,p,50.63,158,b,58.3,2.7,-
845,11,pbppbbppbb,167,p,54.49,167,p,50.3,1.4,-
846,11,pbppbbppbp,153,b,52.94,153,b,61.8,2.6,100.0
847,11,pbppbbpppb,149,b,53.02,149,b,74.16,2.1,-
848,11,pbppbbpppp,130,b,54.62,130,b,59.84,2.1,50.0
849,11,pbppbpbbbb,149,b,56.38,149,b,71.85,2.1,-
850,11,pbppbpbbbp,132,b,53.03,132,b,75.96,0.7,50.0
851,11,pbppbpbbpb,164,b,51.83,164,b,83.64,2.9,-
852,11,pbppbpbbpp,140,p,55.71,140,b,63.32,1.3,-
853,11,pbppbpbpbb,156,b,55.13,156,b,91.53,1.6,-
854,11,pbppbpbpbp,133,p,51.88,133,b,74.59,1.8,100.0
855,11,pbppbpbppb,162,b,53.09,162,p,67.98,2.8,-
856,11,pbppbpbppp,157,b,52.23,157,b,71.84,1.0,-
857,11,pbppbppbbb,144,b,55.56,144,p,58.92,1.3,-
858,11,pbppbppbbp,155,b,52.9,155,b,59.2,1.4,-
859,11,pbppbppbpb,150,b,52.67,150,p,58.31,1.9,100.0
860,11,pbppbppbpp,120,b,51.67,120,p,64.4,2.0,75.0
861,11,pbppbpppbb,145,b,54.48,145,b,69.86,2.6,-
862,11,pbppbpppbp,149,p,55.03,149,b,51.41,1.3,-
863,11,pbppbppppb,123,b,55.28,123,b,55.79,2.7,-
864,11,pbppbppppp,113,b,50.44,113,p,51.66,2.5,50.0
865,11,pbpppbbbbb,159,p,55.97,159,p,55.19,2.5,-
866,11,pbpppbbbbp,156,p,52.56,156,p,54.07,4.3,-
867,11,pbpppbbbpb,143,b,50.35,143,p,66.8,3.4,-
868,11,pbpppbbbpp,129,p,57.36,129,p,93.29,1.0,66.7
869,11,pbpppbbpbb,141,p,50.35,141,p,53.68,2.7,-
870,11,pbpppbbpbp,161,b,53.42,161,b,55.37,3.5,-
871,11,pbpppbbppb,146,b,53.42,146,p,56.36,2.9,100.0
872,11,pbpppbbppp,149,p,57.05,149,b,50.42,1.6,-
873,11,pbpppbpbbb,144,p,52.78,144,p,57.29,2.6,-
874,11,pbpppbpbbp,146,b,50.68,146,p,71.77,1.4,-
875,11,pbpppbpbpb,134,p,52.24,134,p,87.73,1.3,-
876,11,pbpppbpbpp,151,p,54.97,151,b,70.28,3.3,75.0
877,11,pbpppbppbb,143,p,51.75,143,p,60.35,2.8,-
878,11,pbpppbppbp,129,b,55.81,129,p,65.46,1.0,100.0
879,11,pbpppbpppb,156,p,54.49,156,b,61.41,2.6,-
880,11,pbpppbpppp,129,b,50.39,129,p,88.61,1.6,-
881,11,pbppppbbbb,158,b,55.06,158,b,57.92,3.1,50.0
882,11,pbppppbbbp,140,b,52.86,140,b,55.24,1.8,-
883,11,pbppppbbpb,159,p,57.86,159,b,53.52,2.1,-
884,11,pbppppbbpp,134,p,50.75,134,p,68.69,1.4,0.0
885,11,pbppppbpbb,143,p,53.15,143,p,58.66,2.8,-
886,11,pbppppbpbp,135,b,56.3,135,b,88.96,1.5,-
887,11,pbppppbppb,135,p,51.85,135,p,88.06,1.9,50.0
888,11,pbppppbppp,129,p,58.91,129,p,88.19,5.3,100.0
889,11,pbpppppbbb,129,b,53.49,129,b,56.53,1.1,-
890,11,pbpppppbbp,148,b,50.68,148,p,63.17,2.1,-
891,11,pbpppppbpb,153,b,58.17,153,b,76.51,0.6,-
892,11,pbpppppbpp,121,p,53.72,121,p,64.7,3.4,-
893,11,pbppppppbb,131,b,50.38,131,p,68.07,2.7,100.0
894,11,pbppppppbp,134,b,55.97,134,b,52.75,2.2,-
895,11,pbpppppppb,137,b,54.01,137,b,70.54,2.3,-
896,11,pbpppppppp,130,b,53.08,130,p,85.45,2.3,-
