No,윈도우,prefix,전체 빈도,빈도 기반_예측,빈도 기반_신뢰도(%),빈도 기반_예측빈도,가중치 기반_예측,가중치 기반_신뢰도(%),가중치 기반_예측빈도,시뮬레이션 승률(%)
763,11,pbbppppbpb,146,b,55.48,146,b,65.19,3.1,-
764,11,pbbppppbpp,135,p,51.85,135,p,73.49,2.8,-
765,11,pbbpppppbb,109,p,53.21,109,p,77.31,1.7,-
766,11,pbbpppppbp,120,p,56.67,120,p,68.38,1.7,-
767,11,pbbppppppb,114,b,53.51,114,p,50.86,1.8,-
768,11,pbbppppppp,112,p,51.79,112,p,94.25,1.3,-
769,11,pbpbbbbbbb,142,p,52.11,142,b,59.25,1.6,-
770,11,pbpbbbbbbp,133,b,52.63,133,b,72.25,2.4,-
771,11,pbpbbbbbpb,125,p,55.2,125,p,79.9,2.4,0.0
772,11,pbpbbbbbpp,145,b,56.55,145,b,50.13,2.8,-
773,11,pbpbbbbpbb,132,p,54.55,132,p,53.29,2.9,-
774,11,pbpbbbbpbp,128,b,53.91,128,b,80.32,2.1,-
775,11,pbpbbbbppb,114,b,57.89,114,p,54.81,1.8,100.0
776,11,pbpbbbbppp,108,b,52.78,108,p,71.82,0.6,-
777,11,pbpbbbpbbb,139,p,51.08,139,p,56.88,3.0,-
778,11,pbpbbbpbbp,161,p,50.93,161,b,57.83,3.2,-
779,11,pbpbbbpbpb,132,b,53.03,132,b,52.6,2.9,66.7
780,11,pbpbbbpbpp,131,p,50.38,131,b,63.03,1.5,-
781,11,pbpbbbppbb,129,b,61.24,129,b,56.84,3.1,-
782,11,pbpbbbppbp,152,b,57.89,152,b,95.22,3.1,-
783,11,pbpbbbpppb,118,b,50,118,p,61.69,2.3,50.0
784,11,pbpbbbpppp,125,b,59.2,125,b,69.48,1.8,50.0
785,11,pbpbbpbbbb,140,p,60,140,b,51.46,2.5,0.0
786,11,pbpbbpbbbp,122,p,50,122,p,87.83,1.2,100.0
787,11,pbpbbpbbpb,152,p,50.66,152,p,73.26,2.6,-
788,11,pbpbbpbbpp,129,p,52.71,129,b,67.9,1.7,-
789,11,pbpbbpbpbb,123,b,59.35,123,b,64.85,2.7,100.0
790,11,pbpbbpbpbp,120,b,54.17,120,b,52.03,1.6,66.7
791,11,pbpbbpbppb,130,p,51.54,130,p,51.2,1.0,-
792,11,pbpbbpbppp,133,p,53.38,133,p,63.28,1.0,-
793,11,pbpbbppbbb,121,p,51.24,121,p,56.74,1.8,-
794,11,pbpbbppbbp,138,b,50.72,138,p,71.73,1.3,-
795,11,pbpbbppbpb,125,b,50.4,125,p,56.61,1.8,-
796,11,pbpbbppbpp,120,b,51.67,120,p,50.02,1.6,40.0
797,11,pbpbbpppbb,140,p,53.57,140,p,72.79,2.1,-
798,11,pbpbbpppbp,141,b,53.19,141,b,72.89,0.9,-
799,11,pbpbbppppb,126,b,51.59,126,b,67.95,1.5,-
800,11,pbpbbppppp,104,b,50,104,p,91.45,1.1,100.0
801,11,pbpbpbbbbb,146,p,52.74,146,b,59.31,1.9,-
802,11,pbpbpbbbbp,123,b,52.85,123,b,50.86,2.4,-
803,11,pbpbpbbbpb,142,b,59.15,142,b,68.1,3.0,100.0
804,11,pbpbpbbbpp,133,b,52.63,133,b,69.71,2.3,-
805,11,pbpbpbbpbb,143,p,50.35,143,p,96.03,1.1,0.0
806,11,pbpbpbbpbp,107,p,56.07,107,p,88.04,0.8,-
807,11,pbpbpbbppb,127,b,59.06,127,p,53.7,1.1,50.0
808,11,pbpbpbbppp,131,b,50.38,131,b,75.32,2.3,100.0
809,11,pbpbpbpbbb,132,p,50.76,132,p,74.66,3.0,-
810,11,pbpbpbpbbp,136,b,51.47,136,p,52.14,1.7,-
811,11,pbpbpbpbpb,114,b,52.63,114,b,50.03,1.9,100.0
812,11,pbpbpbpbpp,120,p,57.5,120,p,82.57,1.6,-
813,11,pbpbpbppbb,164,b,59.76,164,p,52.56,2.5,-
814,11,pbpbpbppbp,103,b,53.4,103,b,53.46,0.6,-
815,11,pbpbpbpppb,121,p,52.07,121,p,72.56,1.7,0.0
816,11,pbpbpbpppp,124,p,50.81,124,b,66.16,1.8,0.0
817,11,pbpbppbbbb,131,p,55.73,131,p,71.87,1.0,0.0
818,11,pbpbppbbbp,141,b,55.32,141,p,62.07,2.7,100.0
819,11,pbpbppbbpb,145,p,52.41,145,p,80.68,2.2,-
820,11,pbpbppbbpp,136,b,58.09,136,b,54.82,1.5,-
821,11,pbpbppbpbb,124,b,50,124,b,51.07,1.7,-
822,11,pbpbppbpbp,123,b,52.85,123,p,52.43,2.5,-
823,11,pbpbppbppb,120,b,60,120,p,56.12,1.1,-
824,11,pbpbppbppp,113,b,53.1,113,p,72.87,3.1,33.3
825,11,pbpbpppbbb,119,b,57.14,119,b,95,1.1,-
826,11,pbpbpppbbp,144,b,50.69,144,b,56.07,3.7,-
827,11,pbpbpppbpb,118,b,53.39,118,p,61.72,2.4,-
828,11,pbpbpppbpp,114,p,50.88,114,b,69,1.4,33.3
829,11,pbpbppppbb,135,b,51.85,135,b,71.3,2.0,-
830,11,pbpbppppbp,113,p,50.44,113,p,66.45,2.4,0.0
831,11,pbpbpppppb,103,p,50.49,103,b,67.15,0.2,0.0
832,11,pbpbpppppp,119,b,52.1,119,b,83.63,1.6,-
833,11,pbppbbbbbb,138,b,53.62,138,b,60.77,2.0,-
834,11,pbppbbbbbp,111,b,60.36,111,b,69.47,0.8,100.0
835,11,pbppbbbbpb,137,b,58.39,137,p,80.22,1.8,-
836,11,pbppbbbbpp,129,b,52.71,129,p,51.21,2.4,-
837,11,pbppbbbpbb,130,b,51.54,130,p,56.52,2.0,-
838,11,pbppbbbpbp,123,b,54.47,123,b,80.31,1.3,-
839,11,pbppbbbppb,119,b,53.78,119,b,58.84,2.0,-
840,11,pbppbbbppp,115,p,50.43,115,b,51.51,4.1,100.0
841,11,pbppbbpbbb,133,b,53.38,133,p,63.42,1.0,-
842,11,pbppbbpbbp,124,b,57.26,124,p,58.29,2.3,100.0
843,11,pbppbbpbpb,148,b,51.35,148,p,93.43,3.3,100.0
844,11,pbppbbpbpp,135,b,51.85,135,b,58.3,2.7,-
845,11,pbppbbppbb,143,p,53.85,143,p,50.3,1.4,-
846,11,pbppbbppbp,134,b,52.99,134,b,61.8,2.6,100.0
847,11,pbppbbpppb,120,b,53.33,120,b,74.16,2.1,-
848,11,pbppbbpppp,118,b,53.39,118,b,59.84,2.1,50.0
849,11,pbppbpbbbb,126,b,53.17,126,b,71.85,2.1,-
850,11,pbppbpbbbp,111,b,52.25,111,b,75.96,0.7,50.0
851,11,pbppbpbbpb,135,p,50.37,135,b,83.64,2.9,-
852,11,pbppbpbbpp,118,p,55.93,118,b,63.32,1.3,-
853,11,pbppbpbpbb,134,b,55.97,134,b,91.53,1.6,-
854,11,pbppbpbpbp,115,p,50.43,115,b,74.59,1.8,100.0
855,11,pbppbpbppb,136,b,52.94,136,p,67.98,2.8,-
856,11,pbppbpbppp,128,b,51.56,128,b,71.84,1.0,-
857,11,pbppbppbbb,123,b,55.28,123,p,58.92,1.3,-
858,11,pbppbppbbp,134,b,52.24,134,b,59.2,1.4,-
859,11,pbppbppbpb,125,b,53.6,125,p,58.31,1.9,100.0
860,11,pbppbppbpp,100,b,54,100,p,64.4,2.0,75.0
861,11,pbppbpppbb,133,b,57.14,133,b,69.86,2.6,-
862,11,pbppbpppbp,125,p,58.4,125,b,51.41,1.3,-
863,11,pbppbppppb,112,b,55.36,112,b,55.79,2.7,-
864,11,pbppbppppp,92,p,52.17,92,p,51.66,2.5,50.0
865,11,pbpppbbbbb,141,p,56.03,141,p,55.19,2.5,-
866,11,pbpppbbbbp,137,p,51.09,137,p,54.07,4.3,-
867,11,pbpppbbbpb,123,p,50.41,123,p,66.8,3.4,-
868,11,pbpppbbbpp,113,p,56.64,113,p,93.29,1.0,66.7
869,11,pbpppbbpbb,118,b,52.54,118,p,53.68,2.7,-
870,11,pbpppbbpbp,139,b,56.83,139,b,55.37,3.5,-
871,11,pbpppbbppb,120,b,55,120,p,56.36,2.9,100.0
872,11,pbpppbbppp,126,p,53.97,126,b,50.42,1.6,-
873,11,pbpppbpbbb,121,p,52.89,121,p,57.29,2.6,-
874,11,pbpppbpbbp,117,b,51.28,117,p,71.77,1.4,-
875,11,pbpppbpbpb,113,p,54.87,113,p,87.73,1.3,-
876,11,pbpppbpbpp,117,p,53.85,117,b,70.28,3.3,75.0
877,11,pbpppbppbb,123,p,50.41,123,p,60.35,2.8,-
878,11,pbpppbppbp,110,b,53.64,110,p,65.46,1.0,100.0
879,11,pbpppbpppb,133,p,54.89,133,b,61.41,2.6,-
880,11,pbpppbpppp,107,b,53.27,107,p,88.61,1.6,-
881,11,pbppppbbbb,137,b,56.2,137,b,57.92,3.1,50.0
882,11,pbppppbbbp,123,b,52.85,123,b,55.24,1.8,-
883,11,pbppppbbpb,138,p,57.97,138,b,53.52,2.1,-
884,11,pbppppbbpp,115,b,50.43,115,p,68.69,1.4,0.0
885,11,pbppppbpbb,125,p,52.8,125,p,58.66,2.8,-
886,11,pbppppbpbp,112,b,58.04,112,b,88.96,1.5,-
887,11,pbppppbppb,115,p,54.78,115,p,88.06,1.9,50.0
888,11,pbppppbppp,113,p,56.64,113,p,88.19,5.3,100.0
889,11,pbpppppbbb,109,b,52.29,109,b,56.53,1.1,-
890,11,pbpppppbbp,127,p,50.39,127,p,63.17,2.1,-
891,11,pbpppppbpb,131,b,62.6,131,b,76.51,0.6,-
892,11,pbpppppbpp,106,p,55.66,106,p,64.7,3.4,-
893,11,pbppppppbb,107,b,54.21,107,p,68.07,2.7,100.0
894,11,pbppppppbp,118,b,57.63,118,b,52.75,2.2,-
895,11,pbpppppppb,122,p,50,122,b,70.54,2.3,-
896,11,pbpppppppp,110,b,51.82,110,p,85.45,2.3,-
