window_size,csv_prefix,grid_string_id,string_length,grid_string,full_chunk,suffix
10,ppbbbbpbp,4772,37,ppbbbbpbpppbbpppbbppbpbpbpbppppbppbbb,ppbbbbpbpp,p
10,ppbbbbppp,1655,39,ppbbbbppppbbpbppbpbppbbbbppppbbbpbppppp,ppbbbbpppp,p
10,ppbbbbppp,1750,46,ppbbbbppppbpppbpbpbbpbpbbbbbbbbpbppppbpbppbpbb,ppbbbbpppp,p
10,ppbbbbppp,3234,51,ppbbbbpppbpbppbbbbpppbbppppppbbpbpbbbpbbppbbbpbpbbb,ppbbbbpppb,b
10,ppbbbbppp,3636,52,ppbbbbppppbbbpbbpppbppbbbpbbpbbppbpbbpbpppppbbpppbpp,ppbbbbpppp,p
10,ppbbbbppp,3945,44,ppbbbbpppbbbpbbpbpbbpbpbbpbpbppbbbbbpbbbpbpb,ppbbbbpppb,b
10,ppbbbbppp,4165,48,ppbbbbppppbbpbppbpppbppbbbpbpbbpbbpppbbbpppppppp,ppbbbbpppp,p
10,ppbbbbppp,4196,65,ppbbbbpppbbpbbpbbpbbpbbppbpbbpbppbpbppppbbppbpbbpppbpbpbbppbpbpbb,ppbbbbpppb,b
10,ppbbbbppp,4640,62,ppbbbbpppppppbppbpbbpppbbbbbbppbppbppbpbpbppbpbbbbppbpbpppbpbp,ppbbbbpppp,p
10,ppbbbbppp,4705,60,ppbbbbppppbbbppbpbpbppbppbpbbbppbppppbpbbbppbppbbbpbpbbpbpbp,ppbbbbpppp,p
10,ppbbbbppp,5235,59,ppbbbbpppbpbbbpppppbbpbpbppppbpbppbpppbppbbbpbpppbbbpppppbp,ppbbbbpppb,b
10,ppbbbpbbb,435,51,ppbbbpbbbbbppbbbbppbppbbppppbbpbpbbpbbbbbpppbbbpppp,ppbbbpbbbb,b
10,ppbbbpbbb,1032,59,ppbbbpbbbppppppbppbbpppbbpbppbbpbppbbpbbbpbbbppppbbbbbbbbpb,ppbbbpbbbp,p
10,ppbbbpbbb,1255,65,ppbbbpbbbbpbpppbpbpbbppbbbbpbpppbpbppbpbbpppbbppppbpbbpbppbpppppp,ppbbbpbbbb,b
10,ppbbbpbbb,1412,64,ppbbbpbbbbpbpbpbbbbpppppppbpbbbppbbpbpbbppbbppbbbbpbbppbbpbppbpb,ppbbbpbbbb,b
10,ppbbbpbbb,3042,57,ppbbbpbbbpppppbppppbpbpbppbbbbbpbpbppbpbpbpbbpbpbpbpppppb,ppbbbpbbbp,p
10,ppbbbpbbb,3174,58,ppbbbpbbbppppppbpbpbpbbbpppbppppbpbbbbbpbpbpbbbbpppppbpbpp,ppbbbpbbbp,p
10,ppbbbpbbb,4003,59,ppbbbpbbbbbpbbpbbpppbpbbpbpbpppbpbbpppppbbpbbpbppbbbbbpppbb,ppbbbpbbbb,b
10,ppbbbpbbb,4183,65,ppbbbpbbbbbpppbbppbpbbbpppbbbbbbbppbpppbppbppppbppppppbpppbpbbbpp,ppbbbpbbbb,b
10,ppbbbpbpb,1040,63,ppbbbpbpbpppbbppbpbpbpbbbpppbpppbbbppbpbppbbbbbbpbbbbppppbbpbbp,ppbbbpbpbp,p
10,ppbbbpbpb,1832,56,ppbbbpbpbbbbbbpppbpbbbppbbppbpbbpbpbpppbpbpbbbbbppbpbbbb,ppbbbpbpbb,b
10,ppbbbpbpb,1982,52,ppbbbpbpbppbpppbbpbbppbbpbbbbbbbpbpbbpppbpbbpbbpbpbp,ppbbbpbpbp,p
10,ppbbbpbpb,2019,45,ppbbbpbpbbbbpbbbbpppppppbpbpppbppbbbpbpbpbpbp,ppbbbpbpbb,b
10,ppbbbpbpb,3486,47,ppbbbpbpbppbpppppbpbpbbbbbppbbbpppbpbbbppbppbpb,ppbbbpbpbp,p
10,ppbbbpbpb,3593,53,ppbbbpbpbbpppbbpbbbpbpbppbppbppbpbpbbppbbpppppbbbbbpp,ppbbbpbpbb,b
10,ppbbbpbpb,4500,59,ppbbbpbpbbbpbpppppppbpbpbbbbppbppbppbpbppbbpbbbppppbpbppbbb,ppbbbpbpbb,b
10,ppbbbpbpp,343,46,ppbbbpbppbbbbbbbppbbpppbppbpppbbpppbpbbpppppbp,ppbbbpbppb,b
10,ppbbbpbpp,470,42,ppbbbpbppppbbpppbppppbbbbbpbppbpbbpbpbbbpb,ppbbbpbppp,p
10,ppbbbpbpp,536,53,ppbbbpbppbbppppbpppbbbpppbpppbpbbppppppbbpppppbbppbbp,ppbbbpbppb,b
10,ppbbbpbpp,665,32,ppbbbpbppppppbbpbpbbppbbppppbpbb,ppbbbpbppp,p
10,ppbbbpbpp,1624,52,ppbbbpbppbppbpppppbbbppbbbpbpbpbppbbbpppppbpppbppbbb,ppbbbpbppb,b
10,ppbbbpbpp,1640,61,ppbbbpbppppbbbpppppbbbbppbpbppbbbbpbbpbpppbpbbbpbpbbbbbbbbbbb,ppbbbpbppp,p
10,ppbbbpbpp,3565,45,ppbbbpbpppppbpbbbpppppbbbbpbbbbppppppbpbppbbp,ppbbbpbppp,p
10,ppbbbpbpp,4270,38,ppbbbpbppbbbppbbpbpbpbpppppbbpbppppbbp,ppbbbpbppb,b
10,ppbbbpbpp,4672,36,ppbbbpbppbbbbpbpppbbbbbbbppbppppbbpp,ppbbbpbppb,b
10,ppbbbpbpp,4766,54,ppbbbpbppbpppbpbpbppbppbpbpppbpbpbbpbpbbbbbppbpppbpbbb,ppbbbpbppb,b
10,ppbbbpppb,1441,46,ppbbbpppbpbbbpbbbbbbpbppppbbbbbpppbbbpppppbppb,ppbbbpppbp,p
10,ppbbbpppb,4460,60,ppbbbpppbbbbppppbppbpbbbppbbpbbbpppppbpbbbpbbppbbpbbpppppbbp,ppbbbpppbb,b
10,ppbbbpppp,344,50,ppbbbpppppbpppbpppppppbbbpbbbpppbppbpbbbbbbbbpbbbb,ppbbbppppp,p
10,ppbbbpppp,376,51,ppbbbppppppbpbbppbbbbpbpbbbbbbbpbpbbpbbbpbbpbppbppp,ppbbbppppp,p
10,ppbbbpppp,379,57,ppbbbppppppbpbbppbbbbpbpbbbbbbbpbpbbpbbbpbbpbppbppppbpbpb,ppbbbppppp,p
10,ppbbbpppp,1055,44,ppbbbppppppppbbbpbbpppbbpppbbpbpbbbbpbpbbpbp,ppbbbppppp,p
10,ppbbbpppp,1058,43,ppbbbppppbppbppbpbpbbpbpppppbpbbpppbbbbpbpb,ppbbbppppb,b
10,ppbbbpppp,1323,56,ppbbbppppbpppbbbpbpppbppbbbppbbbppbbbppbpppbbbbbbbppbpbp,ppbbbppppb,b
10,ppbbbpppp,1794,48,ppbbbppppppbbpbbpbppppbbpbbbpbbpbppppbbpppbbpppb,ppbbbppppp,p
10,ppbbbpppp,2014,68,ppbbbpppppbbpppppbppbbbbpbpbppbbppbbbpbbpppbppbbbpppbbppbbppppbpbbpp,ppbbbppppp,p
10,ppbbbpppp,2148,67,ppbbbpppppbbbbpbbpbbbbbpppbpbbppbbbbpbbpbpppbbppbppbpppbbppbbbbbbpb,ppbbbppppp,p
10,ppbbbpppp,2540,58,ppbbbppppbpbppppbppbbbpppbpbbpppppbppbbpbppppbbbppbbbbppbb,ppbbbppppb,b
10,ppbbbpppp,3237,45,ppbbbpppppppbbppbbppbpbppbppbpbpbbbpbbbbpppbp,ppbbbppppp,p
10,ppbbbpppp,4340,37,ppbbbppppppbpbbpbbbpbbpppbppppbbbpbpb,ppbbbppppp,p
10,ppbbbpppp,5547,51,ppbbbppppbbpbbbppbbppppbbpbpbpbbbbbppbbpbbbbppbbppb,ppbbbppppb,b
10,ppbpbbbbb,231,62,ppbpbbbbbpppbbbppbppbbbbpbppbbbbppppbpppbpbbpppppbbpbbbbppbbpp,ppbpbbbbbp,p
10,ppbpbbbbb,241,45,ppbpbbbbbbpbbbbpbpppbbpbbpbbpbpbppbbbbpbbbbpb,ppbpbbbbbb,b
10,ppbpbbbbb,700,36,ppbpbbbbbbbpppbbpppbbpbpppbbbpppbppb,ppbpbbbbbb,b
10,ppbpbbbbb,870,55,ppbpbbbbbppbbpppbbbpppbpbbbbpppppbbpbppppppppbbppppbpbp,ppbpbbbbbp,p
10,ppbpbbbbb,1743,50,ppbpbbbbbbpbbbbppbpbbbbppppbbpppbbpbppbppppppbpppb,ppbpbbbbbb,b
10,ppbpbbbbb,1927,43,ppbpbbbbbbpbpbbpbbppppbpbbbbppbpbbbbpbpbppp,ppbpbbbbbb,b
10,ppbpbbbbb,2331,62,ppbpbbbbbpppbbbbpppppbpbbpbppbbppbbpbbbppbppppppppppbpbbbbbbpp,ppbpbbbbbp,p
10,ppbpbbbbb,2840,60,ppbpbbbbbpbbbbppbppbppbbbbbpppbbpbbbpbpbbbbbppbpbbpbbpppppbb,ppbpbbbbbp,p
10,ppbpbbbbb,4301,45,ppbpbbbbbpbpbppbbpbbbpbppbpbpbbbbpbbpbpbpppbp,ppbpbbbbbp,p
10,ppbpbbbbb,4643,51,ppbpbbbbbbbpbbppbbbbbbbpbbpbpbbbpppppbbbbpbbbbbpbbp,ppbpbbbbbb,b
10,ppbpbbbbb,5232,58,ppbpbbbbbbbbpppbpppbpppbppbpbpbppbbpbpppbpbpbpppbbbppbbpbp,ppbpbbbbbb,b
10,ppbpbbbbb,5259,35,ppbpbbbbbbbppppbpbbbpbpbbbppbbppbbb,ppbpbbbbbb,b
10,ppbpbbbbb,5322,37,ppbpbbbbbbbpbppbbbbbpbbbpbbbbpbbbbbbb,ppbpbbbbbb,b
10,ppbpbbbbb,5440,59,ppbpbbbbbpbpbppppbppppbppbbbppbbppbbbbbppppbpbppbpppbbbbbbp,ppbpbbbbbp,p
10,ppbpbbbbp,480,57,ppbpbbbbpbpbbppbbpbbpbpbbpppbbppbpppppbbppbbbpbbpbbbpbppp,ppbpbbbbpb,b
10,ppbpbbbbp,2911,60,ppbpbbbbpbbbbbpbbbbbbpppbppbpbbppppbbpbbpbbpbbbbpppbppbbbppp,ppbpbbbbpb,b
10,ppbpbbbbp,3117,60,ppbpbbbbpppbbppbpbbbbbpbbbbppbpppppbpbpbppbpbppbpbbbpbbbpbbb,ppbpbbbbpp,p
10,ppbpbbbbp,3416,43,ppbpbbbbpbbbbbbbppbpbppppbbbbbbpbppppbpbpbb,ppbpbbbbpb,b
10,ppbpbbbbp,3688,50,ppbpbbbbpbbbpppppbbppbppbpbbbbbbppbpbbbbbpbppbbppb,ppbpbbbbpb,b
10,ppbpbbbbp,4089,51,ppbpbbbbpbpbpbpbbbbpppbpppbppbpppppbbbbbpbpppbbppbp,ppbpbbbbpb,b
10,ppbpbbbbp,5032,53,ppbpbbbbpbbbppbppbbbbpbpppbbbpppbppbpbpbpbbppbppbbbpp,ppbpbbbbpb,b
10,ppbpbbbbp,5127,45,ppbpbbbbpbppppbpbbpbpbbpbbbbbbppbppbbbbpbpppp,ppbpbbbbpb,b
10,ppbpbbbpb,1094,48,ppbpbbbpbpppbbbbbbbbpbbpbbbpbpbpbbbpbpbpbbbppbbb,ppbpbbbpbp,p
10,ppbpbbbpb,1828,42,ppbpbbbpbppbbpbpbbppbppbbpbpbpppppbpppppbb,ppbpbbbpbp,p
10,ppbpbbbpb,1899,44,ppbpbbbpbppbppppbbpbpbbpbbbpbpbbbbbbbbbpbbpp,ppbpbbbpbp,p
10,ppbpbbbpb,2728,49,ppbpbbbpbppbppbbppbpbbppbbbbbbbpbbbppppbppbbbbbbb,ppbpbbbpbp,p
10,ppbpbbbpb,3359,34,ppbpbbbpbbpbbpbppbpbpbpbpbbbpppbpp,ppbpbbbpbb,b
10,ppbpbbbpb,3635,41,ppbpbbbpbbpbbbbpbbppppbpbbbbbbpppbbpbpbbb,ppbpbbbpbb,b
10,ppbpbbbpb,3694,34,ppbpbbbpbpppbpbpbpbpbbbpbpbpbbpbbb,ppbpbbbpbp,p
10,ppbpbbbpb,4061,48,ppbpbbbpbpppbbpbpppbbbpbppbbppppppppbppbbpbppppb,ppbpbbbpbp,p
10,ppbpbbbpb,4614,65,ppbpbbbpbppppbpbppppbbpbpppbbbbpbbpbbppbppbppbbbppbpbpbpppbppbbpb,ppbpbbbpbp,p
10,ppbpbbbpb,4670,42,ppbpbbbpbpbbppbbbbpbpbbpbbbpppppppbppbbppp,ppbpbbbpbp,p
10,ppbpbbbpb,5014,47,ppbpbbbpbbbbbbbbpbpppbbbbbbbbbbbbbbbppbbppppbpp,ppbpbbbpbb,b
10,ppbpbbbpb,5158,33,ppbpbbbpbpbpbbbbpbpbpbbppbpbbbppb,ppbpbbbpbp,p
10,ppbpbbbpb,5461,46,ppbpbbbpbbbbpbbpbbbppppppppbppppbppbbbppppbpbb,ppbpbbbpbb,b
10,ppbpbbbpp,234,33,ppbpbbbpppbppbbppbbbpbpbpbppbbbbp,ppbpbbbppp,p
10,ppbpbbbpp,519,60,ppbpbbbpppppppppbpppbbppppbppppbbbbbbbbbbbbbppppbbbbbpbpppbb,ppbpbbbppp,p
10,ppbpbbbpp,541,38,ppbpbbbppbpbbpbppbbpbbpbppppbpppbpbppp,ppbpbbbppb,b
10,ppbpbbbpp,544,43,ppbpbbbppbpbbpbppbbpbbpbppppbpppbpbppppppbp,ppbpbbbppb,b
10,ppbpbbbpp,950,54,ppbpbbbppbpppbbpbbppbbbbbbbpbpbpbbbbbbpbppppbbpbpbppbp,ppbpbbbppb,b
10,ppbpbbbpp,2154,62,ppbpbbbppppbpbppbpppbbppppbpppbbbbbpppbbppbbpbpbpbpppbppbbbpbb,ppbpbbbppp,p
10,ppbpbbbpp,2201,60,ppbpbbbppbppbpbppbbbbbbppppbbbppbppppbbbpbbbbbbppppbppbbbbpp,ppbpbbbppb,b
10,ppbpbbbpp,2378,49,ppbpbbbppbpbpppbpbppbbbpbppppbpppbbbbbbpppppbpbpb,ppbpbbbppb,b
10,ppbpbbbpp,2407,44,ppbpbbbppbpbpbbbpppbppbbbbppbbppbbpbpbpbpbpb,ppbpbbbppb,b
10,ppbpbbbpp,3004,44,ppbpbbbppbpbpbbpppbbpbpppbppbpbppbbppbppppbp,ppbpbbbppb,b
10,ppbpbbbpp,3151,36,ppbpbbbpppppbbpbppppbbbbpbbbpbpbbbbb,ppbpbbbppp,p
10,ppbpbbbpp,3312,67,ppbpbbbpppbbpbppppbbbpbppbbbbpbbppbbppbpbbppbbppppppbbpbbbpbppppbpp,ppbpbbbppp,p
10,ppbpbbbpp,3803,67,ppbpbbbpppbpppppbppbppbbbbbbpbpppbppbpbbbbpbpbbppbpbpppbpbpppbbbpbb,ppbpbbbppp,p
10,ppbpbpbbb,130,27,ppbpbpbbbpbbbbbppbppbbbppbp,ppbpbpbbbp,p
10,ppbpbpbbb,1001,53,ppbpbpbbbppppbbpppppbppbpbbbppppppbpbppbbbpbpbpbbpbbb,ppbpbpbbbp,p
10,ppbpbpbbb,1454,15,ppbpbpbbbbpbppb,ppbpbpbbbb,b
10,ppbpbpbbb,1456,41,ppbpbpbbbbpbppbpbpbppbbbppbbpppbpbppppbbp,ppbpbpbbbb,b
10,ppbpbpbbb,1628,57,ppbpbpbbbpppbbbppbppbbppbpbbbbbpppbbppppbbbbbbbpbppppbbbp,ppbpbpbbbp,p
10,ppbpbpbbb,1849,43,ppbpbpbbbppbbpbppbbbpppbbppbbbpbbbbbbbbpbpb,ppbpbpbbbp,p
10,ppbpbpbbb,1951,63,ppbpbpbbbpppbbpbpbbpppbpppbppbppppbbbbbpppbbpbbbpbpppbbbbpbppbb,ppbpbpbbbp,p
10,ppbpbpbbb,2120,51,ppbpbpbbbbbbppppbbbbbpppbbbpbpbbbbbppbbbbpbpbpppbpb,ppbpbpbbbb,b
10,ppbpbpbbb,2825,62,ppbpbpbbbbbpbpbbbbbbbbpppbpbpbbbpppbppppbbbbppbbpbpbbppppppbbp,ppbpbpbbbb,b
10,ppbpbpbbb,3033,54,ppbpbpbbbppppbppbppbbbbbbbbbppbbpbpppppbbpppppbpbbbbbb,ppbpbpbbbp,p
10,ppbpbpbbb,3192,42,ppbpbpbbbppbbbpbbbpbbpbppppppbpbppbpbpbbbp,ppbpbpbbbp,p
10,ppbpbpbbb,3290,51,ppbpbpbbbbppbbbbbpbbpbppbbppppbbbbpbppppbpbbpbppbpb,ppbpbpbbbb,b
10,ppbpbpbbb,3415,61,ppbpbpbbbbppbppbbpbpppppbbpppppbbppppbpbbbpppbbbpbppbbbbpbppp,ppbpbpbbbb,b
10,ppbpbpbbb,4008,64,ppbpbpbbbbbbbpppbbpppbpbpbppppppbppbbppbbbbbbpbbpppbbpppppbppbpp,ppbpbpbbbb,b
10,ppbpbpbbb,4498,38,ppbpbpbbbbbbppbpbpbppppbbbppbbpbpppbpb,ppbpbpbbbb,b
10,ppbpbpbbb,4549,48,ppbpbpbbbbpbpbbpbbpbbbpbpppppbbpbbbppbbppbbppppb,ppbpbpbbbb,b
10,ppbpbpbbb,4607,51,ppbpbpbbbpbpppppppbbpppbbbppbpbbpbpbpppbpbpbpbbbppb,ppbpbpbbbp,p
10,ppbpbpbbb,4621,66,ppbpbpbbbbpppbbpbpppppbbbpbpbbbbbpbbppbpbbbbppbbbpbbbppbbpbpbbpbpb,ppbpbpbbbb,b
10,ppbpbpbpb,482,32,ppbpbpbpbpbbbbbpbbppbbpbbppbbbbb,ppbpbpbpbp,p
10,ppbpbpbpb,1717,40,ppbpbpbpbbbbpbpbbpppbbppppppbbbbbbbpbppp,ppbpbpbpbb,b
10,ppbpbpbpb,2611,44,ppbpbpbpbbpppbbbpppbpbpbppppbbpbpbbppbbpbbpb,ppbpbpbpbb,b
10,ppbpbpbpb,2681,62,ppbpbpbpbbppbbbppbbpppbbbpppbpbpbbbpbpppppbpbbpbbbppppppbbbbbp,ppbpbpbpbb,b
10,ppbpbpbpb,2784,44,ppbpbpbpbbbbpbpppbpbpbpppbbppbppbpbppbppbppb,ppbpbpbpbb,b
10,ppbpbpbpb,3259,51,ppbpbpbpbppbbppbppppbppppbpbbbbpbbbppbbpppbpppppbbp,ppbpbpbpbp,p
10,ppbpbpbpb,3455,52,ppbpbpbpbppppbbbpbpbppbpppppbpbbbbbppbppppppbppppbbb,ppbpbpbpbp,p
10,ppbpbpbpb,4600,60,ppbpbpbpbbbpbbpbbbbppbbpppbpppppbpbpbppbpppbpppbpbppbbbbbbbb,ppbpbpbpbb,b
10,ppbpbpbpb,4752,48,ppbpbpbpbpppppbppbbbppbbbppppppbpbpppbbbbbbbbbpp,ppbpbpbpbp,p
10,ppbpbpbpb,5305,60,ppbpbpbpbpbbbppbppbpbbpbbpbbpbbbbbbbbpbppppppbpbpbbbbpppbppb,ppbpbpbpbp,p
10,ppbpbpbpp,1257,31,ppbpbpbppbpbppbppbbpbbpbpbbppbp,ppbpbpbppb,b
10,ppbpbpbpp,1710,65,ppbpbpbppbpbpbbppbbpppbbpbbpppbbbppppppbpppbpppbbbppbpppbppbbbbpp,ppbpbpbppb,b
10,ppbpbpbpp,1792,70,ppbpbpbppbbbppppbpppbbppppbpppppppbpbpbbpbpppbppppbbppbpppbppbpppbpbbp,ppbpbpbppb,b
10,ppbpbpbpp,2466,45,ppbpbpbppbbbpbbpppbbpbbbppppbppbppbbpbppbpbpb,ppbpbpbppb,b
10,ppbpbpbpp,2609,45,ppbpbpbpppbppbpbbbbbbppppppppbppbbpbpbpbbpbpb,ppbpbpbppp,p
10,ppbpbpbpp,2670,60,ppbpbpbpppbbppppppbbbpppbpbbbpbbpbpbpbpbbbbpbpbppppbbpbbpppb,ppbpbpbppp,p
10,ppbpbpbpp,2818,50,ppbpbpbppppbbbbbbbbpbpbbpbbpbpbpbbbpbbpbppbppbbpbb,ppbpbpbppp,p
10,ppbpbpbpp,3029,48,ppbpbpbppbbpbpbbbppbbbppbpbpppbbbbbbpppbpbbbpbpb,ppbpbpbppb,b
10,ppbpbpbpp,3991,62,ppbpbpbpppbpbpbpbpppbpbppppbpbbbpppbpbpbbbbbbppbpbpppppbppbpbp,ppbpbpbppp,p
10,ppbpbpbpp,4970,46,ppbpbpbpppbbbppbbbbpbpppbppbbbppppbpbpppbbpppp,ppbpbpbppp,p
10,ppbpbpppb,450,36,ppbpbpppbbbbpbbbbbbbbpbbppppppbbbpbp,ppbpbpppbb,b
10,ppbpbpppb,493,46,ppbpbpppbppppppbppppbbpppbppbbbppbpppppbbpbppb,ppbpbpppbp,p
10,ppbpbpppb,693,57,ppbpbpppbbpbpppppbpppbppbppppbpbppppppbbbbbbppbbbbbbbbbpp,ppbpbpppbb,b
10,ppbpbpppb,1652,50,ppbpbpppbppbbbpppbpbpbbbpbbppbppbbpbbpbpppbbbbbpbb,ppbpbpppbp,p
10,ppbpbpppb,2316,50,ppbpbpppbbpbbbbbppbbpbbbbbpbbbbpbbbbppbbbbpbpbbppb,ppbpbpppbb,b
10,ppbpbpppb,2832,63,ppbpbpppbbpbppbpbppbpbbbppbpppbbpbppbbppppppbpbbpppppbppbpbpppb,ppbpbpppbb,b
10,ppbpbpppb,3208,41,ppbpbpppbpbpbpppbbpbbppbbpbpbpbbbpbpbpppb,ppbpbpppbp,p
10,ppbpbpppb,3958,65,ppbpbpppbbbpbbbppbbbbpppbpbbpbbbbpbbbbbpppbpbbpbppbbbbbppbppbpbpp,ppbpbpppbb,b
10,ppbpbpppb,4854,60,ppbpbpppbbppbbbbpbpppppbbbbbpbbbppbpppbbppbppbppbpppppbbbpbp,ppbpbpppbb,b
10,ppbpbpppb,5330,52,ppbpbpppbbbbbbbpbpbppppbpbbbbppbpppbbpppbpbpppppppbp,ppbpbpppbb,b
10,ppbpbpppb,5347,42,ppbpbpppbpbpbbbpbppbppbbbbbpppbbbbbbbpbpbb,ppbpbpppbp,p
10,ppbpbpppb,5549,41,ppbpbpppbpbpbppbpbpbpbpbpbpbbbbbppppbpppb,ppbpbpppbp,p
10,ppbpbpppp,1293,44,ppbpbppppbbpbpbbppbpbpbbbppbbbbpbpbbpppbpbpb,ppbpbppppb,b
10,ppbpbpppp,1821,42,ppbpbpppppbbbpppbbppbbpbbbbbbppbppbpbbpbpp,ppbpbppppp,p
10,ppbpbpppp,2187,62,ppbpbpppppppbppppppbbbppbppppppbbpbbpbbpbbpbbppbppbbbbpbpbbbbb,ppbpbppppp,p
10,ppbpbpppp,2274,50,ppbpbppppppppbbbpbppbpbbpppbbpbbpbpppbpbbbppbbbbpb,ppbpbppppp,p
10,ppbpbpppp,2789,58,ppbpbppppbpppppbppbbpbbbbpbbbbbppppbbpbpbppbbbpbpbbppbbbpp,ppbpbppppb,b
10,ppbpbpppp,3076,48,ppbpbpppppbbppbbbbbpppbpppbbpbpppbbpbppbpbbbbpbb,ppbpbppppp,p
10,ppbpbpppp,3786,63,ppbpbppppbpbpbpppbbppbpbbpppbbpbbppbpppbbpbbppbpbpbpbppbpbppbpb,ppbpbppppb,b
10,ppbpbpppp,4161,55,ppbpbppppbbpbbbbppppppppppbppbppppbbbbbpbbbbppppbbpbppp,ppbpbppppb,b
10,ppbpbpppp,4201,40,ppbpbppppbbbppbpbbpppbpbbpbbbbppbbpppbbb,ppbpbppppb,b
10,ppbpbpppp,5359,55,ppbpbppppbpbbbbbpbppbbbbbpbpppbpbbbppbpppppppbppbbppbpp,ppbpbppppb,b
10,ppbpppbbb,1013,42,ppbpppbbbppppbppbbbbpbbpbpbbpbppbbbpppbppb,ppbpppbbbp,p
10,ppbpppbbb,1450,66,ppbpppbbbbppbpbbppbppbpbbbbbpbbbbbbppbbpbbppppbbbbppbbpbbpbppbbbpp,ppbpppbbbb,b
10,ppbpppbbb,1752,66,ppbpppbbbbbpppbbbbbpbbpbpbpbpbbbbpbppbbbbpbpbbpppbppbpppbpbbppbbbp,ppbpppbbbb,b
10,ppbpppbbb,2486,54,ppbpppbbbppppbpbbbppbbpppbbbbpbbpbbpbpppbbbbppbbppbpbb,ppbpppbbbp,p
10,ppbpppbbb,2800,65,ppbpppbbbppbbppbbpppbbbpbbbbppppppppbbbpbbppbbbbppbpbbpbbbpbbpbpp,ppbpppbbbp,p
10,ppbpppbbb,4490,42,ppbpppbbbpppbpppbbbbpbbpbppbppbpbpbbpppbbp,ppbpppbbbp,p
10,ppbpppbpb,586,51,ppbpppbpbpbppppbbbbpbpbbppbbppbbpbbbppbbbbpbbbpbpbp,ppbpppbpbp,p
10,ppbpppbpb,1198,65,ppbpppbpbbbpbbbbbbbbpbpbppbpppbbpbbbpbbppbppbpbbbbppbbpbpppbppppp,ppbpppbpbb,b
10,ppbpppbpb,1405,67,ppbpppbpbppbpbppbpbbbbpbbpppppbpbbpbbbbbbpbpbbpppbppppbbppppbpppbbp,ppbpppbpbp,p
10,ppbpppbpb,3402,49,ppbpppbpbppbbpppppbpppbpppbbpbpppbbbbppbppbbpbbpb,ppbpppbpbp,p
10,ppbpppbpb,3658,57,ppbpppbpbpbbppppbpbbbppbpbbppbppbppbpbbpbbbbbpbbppppppbbb,ppbpppbpbp,p
10,ppbpppbpb,3910,47,ppbpppbpbbppbbbbppbpbbbbpbpbpbpppppbbbppbbbbbpp,ppbpppbpbb,b
10,ppbpppbpb,4088,64,ppbpppbpbppbbbppbbbppppbbbbbppppbbbppbpbbbppppbpppbbpbbpbppbbbbp,ppbpppbpbp,p
10,ppbpppbpb,4756,68,ppbpppbpbppppbbbpbppbbbbbbbppppbppbpbbbbpbbbpbbbpbbpbpbpbbppppppbpbp,ppbpppbpbp,p
10,ppbpppbpp,201,26,ppbpppbpppbbppbpbpbppppbbp,ppbpppbppp,p
10,ppbpppbpp,640,35,ppbpppbpppppppbbppbbppbbppbppbppppb,ppbpppbppp,p
10,ppbpppbpp,2521,54,ppbpppbppbpppppbpppbpbbbbppbbbbpbbbbbbbpppbpbbpbbppppb,ppbpppbppb,b
10,ppbpppbpp,3241,54,ppbpppbppbpppppppbbbbpbpbppbbbbbbpbbbpbbbbbbpppbppbbbb,ppbpppbppb,b
10,ppbpppbpp,3338,62,ppbpppbppbbbppbpbpbppppbbpbpppbbppbbbpppbpppbbpbbppppbppppppbb,ppbpppbppb,b
10,ppbpppbpp,3368,42,ppbpppbppbbbbpbppbbbpbbppbpbpbpbpbbpbppbbb,ppbpppbppb,b
10,ppbpppbpp,4669,35,ppbpppbppbpbpppbpppbbbpbbbbbppbbbbp,ppbpppbppb,b
10,ppbpppbpp,4894,36,ppbpppbppbbppppbbppbbbpbpbbbpbppbbbp,ppbpppbppb,b
10,ppbpppbpp,5134,56,ppbpppbppbbpbpbpbbbppbbbpbpbbbppbpbpbbbpbbppppbbpbpbbbpb,ppbpppbppb,b
10,ppbpppbpp,5141,65,ppbpppbppbppppppbbbpbpbppbppbppbppbppbbpbpbbpbbbbbpbbbbbppbpppppb,ppbpppbppb,b
10,ppbppppbb,711,40,ppbppppbbppbpbpbbpbpbppppbbbbbbbppppbppp,ppbppppbbp,p
10,ppbppppbb,1478,51,ppbppppbbpbbbpbpppbppbbppbbpbbpppbbppbpbbppbbbppppp,ppbppppbbp,p
10,ppbppppbb,2289,52,ppbppppbbppppbbbppbppbpbbbbbpbbpppppbbpppbbbppbbpppb,ppbppppbbp,p
10,ppbppppbb,3277,60,ppbppppbbbbbbppbbpbbbpppbbppppbpbbpbpbbbbpbppbbppbbppppppppp,ppbppppbbb,b
10,ppbppppbp,961,54,ppbppppbpbbbpbpbpbppbbppbbbbpbbpbbbbpppppbbpppppbpbppb,ppbppppbpb,b
10,ppbppppbp,1248,48,ppbppppbpbbbpbpbpppbbbpbbbpbpbbppbppppbbbbbbpbbb,ppbppppbpb,b
10,ppbppppbp,1882,58,ppbppppbpbbpbpbppbbbbppppbppbbpbpbppbpbbpppbppbbbbppbbpppb,ppbppppbpb,b
10,ppbppppbp,1892,47,ppbppppbppbppbppbppbbbppbbpbpbbbpppbpbbbpbppbpb,ppbppppbpp,p
