window_size,csv_prefix,grid_string_id,string_length,grid_string,full_chunk,suffix
10,bbpppppbb,447,43,bbpppppbbpbppppbppbpbbbbbbppbbpppbbppbpbppp,bbpppppbbp,p
10,bbpppppbb,652,46,bbpppppbbbppbppbpppbpbppbpbpbppbbbpppbbpbbbbpp,bbpppppbbb,b
10,bbpppppbb,3123,47,bbpppppbbbpppbbppbpppppbpbbpbbppbbbbbppbpbbbbbb,bbpppppbbb,b
10,bbpppppbb,3144,58,bbpppppbbpppbbpppbppppbpbbpbbppbbpbpbbbppbbppbpbpbbbpbpbpb,bbpppppbbp,p
10,bbpppppbb,4111,51,bbpppppbbpbppbbbbbbpbbbbppbbbppbpbpbbbpbbpbppbppbbp,bbpppppbbp,p
10,bbpppppbb,4935,41,bbpppppbbpbppbpbbbpbbppbbppbbbpppbpbpbppb,bbpppppbbp,p
10,bbpppppbb,5299,66,bbpppppbbbppbpbpbbpbbppbpppppppbppbbbbbbbbpbbpppbpbpbpbppbbbbbppbp,bbpppppbbb,b
10,bbpppppbb,5369,37,bbpppppbbppbbpbpbbppbbbbbpbbpppbbpbbp,bbpppppbbp,p
10,bbppppppb,451,63,bbppppppbpppbbpbpbbpbbpbppppbpbbbpppppbpbbppbbppppppppbbppbpppb,bbppppppbp,p
10,bbppppppb,451,63,bbppppppbpppbbpbpbbpbbpbppppbpbbbpppppbpbbppbbppppppppbbppbpppb,bbppppppbp,p
10,bbppppppb,451,63,bbppppppbpppbbpbpbbpbbpbppppbpbbbpppppbpbbppbbppppppppbbppbpppb,bbppppppbp,p
10,bbppppppb,734,41,bbppppppbbbppppbbbppppbppbbbppbpppbpbpppb,bbppppppbb,b
10,bbppppppb,734,41,bbppppppbbbppppbbbppppbppbbbppbpppbpbpppb,bbppppppbb,b
10,bbppppppb,734,41,bbppppppbbbppppbbbppppbppbbbppbpppbpbpppb,bbppppppbb,b
10,bbppppppb,773,45,bbppppppbbbppbbpbbbpbbbbpppppbpppppppbbppbppp,bbppppppbb,b
10,bbppppppb,773,45,bbppppppbbbppbbpbbbpbbbbpppppbpppppppbbppbppp,bbppppppbb,b
10,bbppppppb,773,45,bbppppppbbbppbbpbbbpbbbbpppppbpppppppbbppbppp,bbppppppbb,b
10,bbppppppb,951,53,bbppppppbbpppbpppbpbbbbbppbpbbbpbppbppppbbbppbbpppbpp,bbppppppbb,b
10,bbppppppb,951,53,bbppppppbbpppbpppbpbbbbbppbpbbbpbppbppppbbbppbbpppbpp,bbppppppbb,b
10,bbppppppb,951,53,bbppppppbbpppbpppbpbbbbbppbpbbbpbppbppppbbbppbbpppbpp,bbppppppbb,b
10,bbppppppb,978,66,bbppppppbpbpbpbbbpbpppbbpbpbppbpppbbpppppbbbbbbbbbpppbbpppppbbbpbb,bbppppppbp,p
10,bbppppppb,978,66,bbppppppbpbpbpbbbpbpppbbpbpbppbpppbbpppppbbbbbbbbbpppbbpppppbbbpbb,bbppppppbp,p
10,bbppppppb,978,66,bbppppppbpbpbpbbbpbpppbbpbpbppbpppbbpppppbbbbbbbbbpppbbpppppbbbpbb,bbppppppbp,p
10,bbppppppb,1028,53,bbppppppbpbpbpppbbpbpbppbbppbppppppbpbpbbpbbpbpppbbpb,bbppppppbp,p
10,bbppppppb,1028,53,bbppppppbpbpbpppbbpbpbppbbppbppppppbpbpbbpbbpbpppbbpb,bbppppppbp,p
10,bbppppppb,1028,53,bbppppppbpbpbpppbbpbpbppbbppbppppppbpbpbbpbbpbpppbbpb,bbppppppbp,p
10,bbppppppb,1219,44,bbppppppbbbppbpbppbpbpbpbbbpbbpbppppbbpbppbp,bbppppppbb,b
10,bbppppppb,1219,44,bbppppppbbbppbpbppbpbpbpbbbpbbpbppppbbpbppbp,bbppppppbb,b
10,bbppppppb,1219,44,bbppppppbbbppbpbppbpbpbpbbbpbbpbppppbbpbppbp,bbppppppbb,b
10,bbppppppb,1584,57,bbppppppbpppppbbbppbpbpbpbbpbpbbpppbbpbbbbpbpbbppppbpbppb,bbppppppbp,p
10,bbppppppb,1584,57,bbppppppbpppppbbbppbpbpbpbbpbpbbpppbbpbbbbpbpbbppppbpbppb,bbppppppbp,p
10,bbppppppb,1584,57,bbppppppbpppppbbbppbpbpbpbbpbpbbpppbbpbbbbpbpbbppppbpbppb,bbppppppbp,p
10,bbppppppb,1830,49,bbppppppbbpppbpbbbbbpbpppppbpbbppbbbpppbpbpppbbpb,bbppppppbb,b
10,bbppppppb,1830,49,bbppppppbbpppbpbbbbbpbpppppbpbbppbbbpppbpbpppbbpb,bbppppppbb,b
10,bbppppppb,1830,49,bbppppppbbpppbpbbbbbpbpppppbpbbppbbbpppbpbpppbbpb,bbppppppbb,b
10,bbppppppb,2933,66,bbppppppbpbppppbbpbpbpbbbppbbbbbbpbppbppbbpbbbpbppbpbbbbbpbpbbbbbb,bbppppppbp,p
10,bbppppppb,2933,66,bbppppppbpbppppbbpbpbpbbbppbbbbbbpbppbppbbpbbbpbppbpbbbbbpbpbbbbbb,bbppppppbp,p
10,bbppppppb,2933,66,bbppppppbpbppppbbpbpbpbbbppbbbbbbpbppbppbbpbbbpbppbpbbbbbpbpbbbbbb,bbppppppbp,p
10,bbppppppb,3498,45,bbppppppbbppbppbbbbbbbbppbppbbpppbppbppbbbbbb,bbppppppbb,b
10,bbppppppb,3498,45,bbppppppbbppbppbbbbbbbbppbppbbpppbppbppbbbbbb,bbppppppbb,b
10,bbppppppb,3498,45,bbppppppbbppbppbbbbbbbbppbppbbpppbppbppbbbbbb,bbppppppbb,b
10,bbppppppb,3743,54,bbppppppbppppbbbbpbppbbpppbbpbbpppppppppbbbpppbbpppppb,bbppppppbp,p
10,bbppppppb,3743,54,bbppppppbppppbbbbpbppbbpppbbpbbpppppppppbbbpppbbpppppb,bbppppppbp,p
10,bbppppppb,3743,54,bbppppppbppppbbbbpbppbbpppbbpbbpppppppppbbbpppbbpppppb,bbppppppbp,p
10,bbppppppb,4615,56,bbppppppbbbbpbppbbpbbppppbpbbbbbbppbpbpppbpbbbpbpbbbppbp,bbppppppbb,b
10,bbppppppb,4615,56,bbppppppbbbbpbppbbpbbppppbpbbbbbbppbpbpppbpbbbpbpbbbppbp,bbppppppbb,b
10,bbppppppb,4615,56,bbppppppbbbbpbppbbpbbppppbpbbbbbbppbpbpppbpbbbpbpbbbppbp,bbppppppbb,b
10,bbppppppb,5116,56,bbppppppbpbbbbpppbpbbbbppbbppbbpppppppbpppppppbpbbbpbpbp,bbppppppbp,p
10,bbppppppb,5116,56,bbppppppbpbbbbpppbpbbbbppbbppbbpppppppbpppppppbpbbbpbpbp,bbppppppbp,p
10,bbppppppb,5116,56,bbppppppbpbbbbpppbpbbbbppbbppbbpppppppbpppppppbpbbbpbpbp,bbppppppbp,p
10,bbppppppp,95,20,bbpppppppbbbpbpppbpb,bbpppppppb,b
10,bbppppppp,95,20,bbpppppppbbbpbpppbpb,bbpppppppb,b
10,bbppppppp,95,20,bbpppppppbbbpbpppbpb,bbpppppppb,b
10,bbppppppp,95,20,bbpppppppbbbpbpppbpb,bbpppppppb,b
10,bbppppppp,95,20,bbpppppppbbbpbpppbpb,bbpppppppb,b
10,bbppppppp,582,36,bbpppppppbbbpbbpppbppbppbppbbbbpbbbb,bbpppppppb,b
10,bbppppppp,582,36,bbpppppppbbbpbbpppbppbppbppbbbbpbbbb,bbpppppppb,b
10,bbppppppp,582,36,bbpppppppbbbpbbpppbppbppbppbbbbpbbbb,bbpppppppb,b
10,bbppppppp,582,36,bbpppppppbbbpbbpppbppbppbppbbbbpbbbb,bbpppppppb,b
10,bbppppppp,582,36,bbpppppppbbbpbbpppbppbppbppbbbbpbbbb,bbpppppppb,b
10,bbppppppp,860,48,bbpppppppbpbbbpbpbppppbbpbppppbbbbpbppbpbbbbpbpp,bbpppppppb,b
10,bbppppppp,860,48,bbpppppppbpbbbpbpbppppbbpbppppbbbbpbppbpbbbbpbpp,bbpppppppb,b
10,bbppppppp,860,48,bbpppppppbpbbbpbpbppppbbpbppppbbbbpbppbpbbbbpbpp,bbpppppppb,b
10,bbppppppp,860,48,bbpppppppbpbbbpbpbppppbbpbppppbbbbpbppbpbbbbpbpp,bbpppppppb,b
10,bbppppppp,860,48,bbpppppppbpbbbpbpbppppbbpbppppbbbbpbppbpbbbbpbpp,bbpppppppb,b
10,bbppppppp,1878,64,bbpppppppbbpppbbppppppbpbpbpbbpbbppppbbpbbppbppbbbbbpbpbbbppbbbb,bbpppppppb,b
10,bbppppppp,1878,64,bbpppppppbbpppbbppppppbpbpbpbbpbbppppbbpbbppbppbbbbbpbpbbbppbbbb,bbpppppppb,b
10,bbppppppp,1878,64,bbpppppppbbpppbbppppppbpbpbpbbpbbppppbbpbbppbppbbbbbpbpbbbppbbbb,bbpppppppb,b
10,bbppppppp,1878,64,bbpppppppbbpppbbppppppbpbpbpbbpbbppppbbpbbppbppbbbbbpbpbbbppbbbb,bbpppppppb,b
10,bbppppppp,1878,64,bbpppppppbbpppbbppppppbpbpbpbbpbbppppbbpbbppbppbbbbbpbpbbbppbbbb,bbpppppppb,b
10,bbppppppp,2427,47,bbppppppppbbbbpbpbppbbppbbpbpbppbpbbpbbbpbbbpbp,bbpppppppp,p
10,bbppppppp,2427,47,bbppppppppbbbbpbpbppbbppbbpbpbppbpbbpbbbpbbbpbp,bbpppppppp,p
10,bbppppppp,2427,47,bbppppppppbbbbpbpbppbbppbbpbpbppbpbbpbbbpbbbpbp,bbpppppppp,p
10,bbppppppp,2427,47,bbppppppppbbbbpbpbppbbppbbpbpbppbpbbpbbbpbbbpbp,bbpppppppp,p
10,bbppppppp,2427,47,bbppppppppbbbbpbpbppbbppbbpbpbppbpbbpbbbpbbbpbp,bbpppppppp,p
10,bbppppppp,3181,60,bbpppppppbbppbbppbbpbppbbpbpbbbbbbppppbppppbppbbpppppbpbbpbb,bbpppppppb,b
10,bbppppppp,3181,60,bbpppppppbbppbbppbbpbppbbpbpbbbbbbppppbppppbppbbpppppbpbbpbb,bbpppppppb,b
10,bbppppppp,3181,60,bbpppppppbbppbbppbbpbppbbpbpbbbbbbppppbppppbppbbpppppbpbbpbb,bbpppppppb,b
10,bbppppppp,3181,60,bbpppppppbbppbbppbbpbppbbpbpbbbbbbppppbppppbppbbpppppbpbbpbb,bbpppppppb,b
10,bbppppppp,3181,60,bbpppppppbbppbbppbbpbppbbpbpbbbbbbppppbppppbppbbpppppbpbbpbb,bbpppppppb,b
10,bbppppppp,3948,48,bbpppppppbppppbbbbpbbbbpbbbbpbppbbpbbppbppbbbbpp,bbpppppppb,b
10,bbppppppp,3948,48,bbpppppppbppppbbbbpbbbbpbbbbpbppbbpbbppbppbbbbpp,bbpppppppb,b
10,bbppppppp,3948,48,bbpppppppbppppbbbbpbbbbpbbbbpbppbbpbbppbppbbbbpp,bbpppppppb,b
10,bbppppppp,3948,48,bbpppppppbppppbbbbpbbbbpbbbbpbppbbpbbppbppbbbbpp,bbpppppppb,b
10,bbppppppp,3948,48,bbpppppppbppppbbbbpbbbbpbbbbpbppbbpbbppbppbbbbpp,bbpppppppb,b
10,bbppppppp,4324,49,bbppppppppbppbbbpppbbpbpbbbbbbppbppbbppbppbpbpbbp,bbpppppppp,p
10,bbppppppp,4324,49,bbppppppppbppbbbpppbbpbpbbbbbbppbppbbppbppbpbpbbp,bbpppppppp,p
10,bbppppppp,4324,49,bbppppppppbppbbbpppbbpbpbbbbbbppbppbbppbppbpbpbbp,bbpppppppp,p
10,bbppppppp,4324,49,bbppppppppbppbbbpppbbpbpbbbbbbppbppbbppbppbpbpbbp,bbpppppppp,p
10,bbppppppp,4324,49,bbppppppppbppbbbpppbbpbpbbbbbbppbppbbppbppbpbpbbp,bbpppppppp,p
10,bbppppppp,5514,56,bbpppppppbbbpbbpppbpbbpppppbppbbpppbbbbbbbbpppppppbppppp,bbpppppppb,b
10,bbppppppp,5514,56,bbpppppppbbbpbbpppbpbbpppppbppbbpppbbbbbbbbpppppppbppppp,bbpppppppb,b
10,bbppppppp,5514,56,bbpppppppbbbpbbpppbpbbpppppbppbbpppbbbbbbbbpppppppbppppp,bbpppppppb,b
10,bbppppppp,5514,56,bbpppppppbbbpbbpppbpbbpppppbppbbpppbbbbbbbbpppppppbppppp,bbpppppppb,b
10,bbppppppp,5514,56,bbpppppppbbbpbbpppbpbbpppppbppbbpppbbbbbbbbpppppppbppppp,bbpppppppb,b
10,ppbbbbbbb,396,42,ppbbbbbbbpbbppbbbpbppppbbbpbbpbbbpbbbbbbpp,ppbbbbbbbp,p
10,ppbbbbbbb,396,42,ppbbbbbbbpbbppbbbpbppppbbbpbbpbbbpbbbbbbpp,ppbbbbbbbp,p
10,ppbbbbbbb,396,42,ppbbbbbbbpbbppbbbpbppppbbbpbbpbbbpbbbbbbpp,ppbbbbbbbp,p
10,ppbbbbbbb,396,42,ppbbbbbbbpbbppbbbpbppppbbbpbbpbbbpbbbbbbpp,ppbbbbbbbp,p
10,ppbbbbbbb,588,51,ppbbbbbbbppbpbbpbbbbpbppbbbbpbbbpbbppbbbpppbpbbbbpb,ppbbbbbbbp,p
10,ppbbbbbbb,588,51,ppbbbbbbbppbpbbpbbbbpbppbbbbpbbbpbbppbbbpppbpbbbbpb,ppbbbbbbbp,p
10,ppbbbbbbb,588,51,ppbbbbbbbppbpbbpbbbbpbppbbbbpbbbpbbppbbbpppbpbbbbpb,ppbbbbbbbp,p
10,ppbbbbbbb,588,51,ppbbbbbbbppbpbbpbbbbpbppbbbbpbbbpbbppbbbpppbpbbbbpb,ppbbbbbbbp,p
10,ppbbbbbbb,708,50,ppbbbbbbbbbbbpbpbbbbpppbpbpppppbpbbbpbppbpbbbbpppb,ppbbbbbbbb,b
10,ppbbbbbbb,708,50,ppbbbbbbbbbbbpbpbbbbpppbpbpppppbpbbbpbppbpbbbbpppb,ppbbbbbbbb,b
10,ppbbbbbbb,708,50,ppbbbbbbbbbbbpbpbbbbpppbpbpppppbpbbbpbppbpbbbbpppb,ppbbbbbbbb,b
10,ppbbbbbbb,708,50,ppbbbbbbbbbbbpbpbbbbpppbpbpppppbpbbbpbppbpbbbbpppb,ppbbbbbbbb,b
10,ppbbbbbbb,1345,36,ppbbbbbbbbbbpbppbpbbpbbpbppppbpbbbbp,ppbbbbbbbb,b
10,ppbbbbbbb,1345,36,ppbbbbbbbbbbpbppbpbbpbbpbppppbpbbbbp,ppbbbbbbbb,b
10,ppbbbbbbb,1345,36,ppbbbbbbbbbbpbppbpbbpbbpbppppbpbbbbp,ppbbbbbbbb,b
10,ppbbbbbbb,1345,36,ppbbbbbbbbbbpbppbpbbpbbpbppppbpbbbbp,ppbbbbbbbb,b
10,ppbbbbbbb,1556,65,ppbbbbbbbppbbpppppbppbbbbpbpbpppbpppbppbppbppbbpbbbbppbpbbpbppbbb,ppbbbbbbbp,p
10,ppbbbbbbb,1556,65,ppbbbbbbbppbbpppppbppbbbbpbpbpppbpppbppbppbppbbpbbbbppbpbbpbppbbb,ppbbbbbbbp,p
10,ppbbbbbbb,1556,65,ppbbbbbbbppbbpppppbppbbbbpbpbpppbpppbppbppbppbbpbbbbppbpbbpbppbbb,ppbbbbbbbp,p
10,ppbbbbbbb,1556,65,ppbbbbbbbppbbpppppbppbbbbpbpbpppbpppbppbppbppbbpbbbbppbpbbpbppbbb,ppbbbbbbbp,p
10,ppbbbbbbb,2586,47,ppbbbbbbbppbpbbbbpbpppbbbppppbpbbbppppppppbbbbp,ppbbbbbbbp,p
10,ppbbbbbbb,2586,47,ppbbbbbbbppbpbbbbpbpppbbbppppbpbbbppppppppbbbbp,ppbbbbbbbp,p
10,ppbbbbbbb,2586,47,ppbbbbbbbppbpbbbbpbpppbbbppppbpbbbppppppppbbbbp,ppbbbbbbbp,p
10,ppbbbbbbb,2586,47,ppbbbbbbbppbpbbbbpbpppbbbppppbpbbbppppppppbbbbp,ppbbbbbbbp,p
10,ppbbbbbbb,2747,59,ppbbbbbbbbbbbppbpbbbppbpbbpbpbbbppbbbbpbbpbbbpbpbppbbbppbbb,ppbbbbbbbb,b
10,ppbbbbbbb,2747,59,ppbbbbbbbbbbbppbpbbbppbpbbpbpbbbppbbbbpbbpbbbpbpbppbbbppbbb,ppbbbbbbbb,b
10,ppbbbbbbb,2747,59,ppbbbbbbbbbbbppbpbbbppbpbbpbpbbbppbbbbpbbpbbbpbpbppbbbppbbb,ppbbbbbbbb,b
10,ppbbbbbbb,2747,59,ppbbbbbbbbbbbppbpbbbppbpbbpbpbbbppbbbbpbbpbbbpbpbppbbbppbbb,ppbbbbbbbb,b
10,ppbbbbbbb,2816,65,ppbbbbbbbbpbppbpbpppppbpbpbbppppbbpbbbpbbpbppbbbppbpbppppbpbpppbb,ppbbbbbbbb,b
10,ppbbbbbbb,2816,65,ppbbbbbbbbpbppbpbpppppbpbpbbppppbbpbbbpbbpbppbbbppbpbppppbpbpppbb,ppbbbbbbbb,b
10,ppbbbbbbb,2816,65,ppbbbbbbbbpbppbpbpppppbpbpbbppppbbpbbbpbbpbppbbbppbpbppppbpbpppbb,ppbbbbbbbb,b
10,ppbbbbbbb,2816,65,ppbbbbbbbbpbppbpbpppppbpbpbbppppbbpbbbpbbpbppbbbppbpbppppbpbpppbb,ppbbbbbbbb,b
10,ppbbbbbbb,3014,56,ppbbbbbbbpbbbbbppbpbppbbbpbppppbpbbbbpbbpbbbpbbbpbppbbbb,ppbbbbbbbp,p
10,ppbbbbbbb,3014,56,ppbbbbbbbpbbbbbppbpbppbbbpbppppbpbbbbpbbpbbbpbbbpbppbbbb,ppbbbbbbbp,p
10,ppbbbbbbb,3014,56,ppbbbbbbbpbbbbbppbpbppbbbpbppppbpbbbbpbbpbbbpbbbpbppbbbb,ppbbbbbbbp,p
10,ppbbbbbbb,3014,56,ppbbbbbbbpbbbbbppbpbppbbbpbppppbpbbbbpbbpbbbpbbbpbppbbbb,ppbbbbbbbp,p
10,ppbbbbbbb,3470,47,ppbbbbbbbbpppbppbpbbbpbbpbpbbbpbbbppbbbbpbpppbp,ppbbbbbbbb,b
10,ppbbbbbbb,3470,47,ppbbbbbbbbpppbppbpbbbpbbpbpbbbpbbbppbbbbpbpppbp,ppbbbbbbbb,b
10,ppbbbbbbb,3470,47,ppbbbbbbbbpppbppbpbbbpbbpbpbbbpbbbppbbbbpbpppbp,ppbbbbbbbb,b
10,ppbbbbbbb,3470,47,ppbbbbbbbbpppbppbpbbbpbbpbpbbbpbbbppbbbbpbpppbp,ppbbbbbbbb,b
10,ppbbbbbbb,3643,62,ppbbbbbbbppppbpppppbpbpppbpbbppbpbpbbpbppbbbppppbppbbpbbpbpppp,ppbbbbbbbp,p
10,ppbbbbbbb,3643,62,ppbbbbbbbppppbpppppbpbpppbpbbppbpbpbbpbppbbbppppbppbbpbbpbpppp,ppbbbbbbbp,p
10,ppbbbbbbb,3643,62,ppbbbbbbbppppbpppppbpbpppbpbbppbpbpbbpbppbbbppppbppbbpbbpbpppp,ppbbbbbbbp,p
10,ppbbbbbbb,3643,62,ppbbbbbbbppppbpppppbpbpppbpbbppbpbpbbpbppbbbppppbppbbpbbpbpppp,ppbbbbbbbp,p
10,ppbbbbbbb,3690,46,ppbbbbbbbbbbpbppbpbbpbbppppppbpbpbpppbbbbbpbpp,ppbbbbbbbb,b
10,ppbbbbbbb,3690,46,ppbbbbbbbbbbpbppbpbbpbbppppppbpbpbpppbbbbbpbpp,ppbbbbbbbb,b
10,ppbbbbbbb,3690,46,ppbbbbbbbbbbpbppbpbbpbbppppppbpbpbpppbbbbbpbpp,ppbbbbbbbb,b
10,ppbbbbbbb,3690,46,ppbbbbbbbbbbpbppbpbbpbbppppppbpbpbpppbbbbbpbpp,ppbbbbbbbb,b
10,ppbbbbbbb,3820,43,ppbbbbbbbppbbppppbbbbbbpbpbbpbpppbpbpppbpbp,ppbbbbbbbp,p
10,ppbbbbbbb,3820,43,ppbbbbbbbppbbppppbbbbbbpbpbbpbpppbpbpppbpbp,ppbbbbbbbp,p
10,ppbbbbbbb,3820,43,ppbbbbbbbppbbppppbbbbbbpbpbbpbpppbpbpppbpbp,ppbbbbbbbp,p
10,ppbbbbbbb,3820,43,ppbbbbbbbppbbppppbbbbbbpbpbbpbpppbpbpppbpbp,ppbbbbbbbp,p
10,ppbbbbbbb,4627,59,ppbbbbbbbpppbppbpbbbbpppbpbbbpppbpbpbbpbpbbpbpppppbppbppbpp,ppbbbbbbbp,p
10,ppbbbbbbb,4627,59,ppbbbbbbbpppbppbpbbbbpppbpbbbpppbpbpbbpbpbbpbpppppbppbppbpp,ppbbbbbbbp,p
10,ppbbbbbbb,4627,59,ppbbbbbbbpppbppbpbbbbpppbpbbbpppbpbpbbpbpbbpbpppppbppbppbpp,ppbbbbbbbp,p
10,ppbbbbbbb,4627,59,ppbbbbbbbpppbppbpbbbbpppbpbbbpppbpbpbbpbpbbpbpppppbppbppbpp,ppbbbbbbbp,p
10,ppbbbbbbp,757,31,ppbbbbbbppbbbbbbbbppppbpbbbppbb,ppbbbbbbpp,p
10,ppbbbbbbp,757,31,ppbbbbbbppbbbbbbbbppppbpbbbppbb,ppbbbbbbpp,p
10,ppbbbbbbp,1935,43,ppbbbbbbppbpbbppbbbppppbpbpbpppppppbppbbbpp,ppbbbbbbpp,p
10,ppbbbbbbp,1935,43,ppbbbbbbppbpbbppbbbppppbpbpbpppppppbppbbbpp,ppbbbbbbpp,p
10,ppbbbbbbp,2163,57,ppbbbbbbppbbbbbbppbpbppbbpppbbpppppbbbpbpbbpbpppbpbbbbpbp,ppbbbbbbpp,p
10,ppbbbbbbp,2163,57,ppbbbbbbppbbbbbbppbpbppbbpppbbpppppbbbpbpbbpbpppbpbbbbpbp,ppbbbbbbpp,p
10,ppbbbbbbp,3679,47,ppbbbbbbpbbpbpppbppbbbbpbbbbpbbpbpppppppbbppbpp,ppbbbbbbpb,b
10,ppbbbbbbp,3679,47,ppbbbbbbpbbpbpppbppbbbbpbbbbpbbpbpppppppbbppbpp,ppbbbbbbpb,b
10,ppbbbbbbp,4074,54,ppbbbbbbpbpbpbbbbbpbbpppppppbbpbbpbpbbbpppbbpppbbppbpb,ppbbbbbbpb,b
10,ppbbbbbbp,4074,54,ppbbbbbbpbpbpbbbbbpbbpppppppbbpbbpbpbbbpppbbpppbbppbpb,ppbbbbbbpb,b
10,ppbbbbbbp,5205,53,ppbbbbbbpbbpbpppbpbbppbbpbbbbbpbbpbbpbbbbbpbbpbbbbbbp,ppbbbbbbpb,b
10,ppbbbbbbp,5205,53,ppbbbbbbpbbpbpppbpbbppbbpbbbbbpbbpbbpbbbbbpbbpbbbbbbp,ppbbbbbbpb,b
10,ppbbbbbbp,5402,47,ppbbbbbbpppppppbppppbbpbpbbbpbpbpbbbbpppbpbpppp,ppbbbbbbpp,p
10,ppbbbbbbp,5402,47,ppbbbbbbpppppppbppppbbpbpbbbpbpbpbbbbpppbpbpppp,ppbbbbbbpp,p
10,ppbbbbbpp,527,39,ppbbbbbpppbbbpppppppbbbpppbbppppbpbbpbb,ppbbbbbppp,p
10,ppbbbbbpp,527,39,ppbbbbbpppbbbpppppppbbbpppbbppppbpbbpbb,ppbbbbbppp,p
10,ppbbbbbpp,625,34,ppbbbbbpppbpbpbppbbbppbpbpbpbbbppp,ppbbbbbppp,p
10,ppbbbbbpp,625,34,ppbbbbbpppbpbpbppbbbppbpbpbpbbbppp,ppbbbbbppp,p
10,ppbbbbbpp,1516,36,ppbbbbbppbpppbbppppbpbbbbppbppbbbpbp,ppbbbbbppb,b
10,ppbbbbbpp,1516,36,ppbbbbbppbpppbbppppbpbbbbppbppbbbpbp,ppbbbbbppb,b
10,ppbbbbbpp,1591,60,ppbbbbbppppppppppppbppbpbbppppbbbbppbpbpbppbbppbbpbppppppppp,ppbbbbbppp,p
10,ppbbbbbpp,1591,60,ppbbbbbppppppppppppbppbpbbppppbbbbppbpbpbppbbppbbpbppppppppp,ppbbbbbppp,p
10,ppbbbbbpp,2115,52,ppbbbbbppbbbpbpbppbbbbppbbppbbppppppbbbpbpbpppbppbbp,ppbbbbbppb,b
10,ppbbbbbpp,2115,52,ppbbbbbppbbbpbpbppbbbbppbbppbbppppppbbbpbpbpppbppbbp,ppbbbbbppb,b
10,ppbbbbbpp,2183,56,ppbbbbbppbbbbppbppbbpbbbppppbbbpbpppbppbpbbpppbpbpbppbbp,ppbbbbbppb,b
10,ppbbbbbpp,2183,56,ppbbbbbppbbbbppbppbbpbbbppppbbbpbpppbppbpbbpppbpbpbppbbp,ppbbbbbppb,b
10,ppbbbbbpp,2223,48,ppbbbbbppppbpbbpbbbpbbbpbpppppbppbpbbpppbpbbbbpb,ppbbbbbppp,p
10,ppbbbbbpp,2223,48,ppbbbbbppppbpbbpbbbpbbbpbpppppbppbpbbpppbpbbbbpb,ppbbbbbppp,p
10,ppbbbbbpp,2482,66,ppbbbbbpppbpbbbppbpbbbpbbpbpbpbbbpbbbppbbbppbbpbbbbppbbpbpbpbppppp,ppbbbbbppp,p
10,ppbbbbbpp,2482,66,ppbbbbbpppbpbbbppbpbbbpbbpbpbpbbbpbbbppbbbppbbpbbbbppbbpbpbpbppppp,ppbbbbbppp,p
10,ppbbbbbpp,2798,57,ppbbbbbppbpppbbppppbbppbbbppbbppppbpbbbpbbppbppbppppbbpbp,ppbbbbbppb,b
10,ppbbbbbpp,2798,57,ppbbbbbppbpppbbppppbbppbbbppbbppppbpbbbpbbppbppbppppbbpbp,ppbbbbbppb,b
10,ppbbbbbpp,3640,50,ppbbbbbppbpppbbbbpppbbpbpbbppbppbbppbbbpbpbpbbppbp,ppbbbbbppb,b
10,ppbbbbbpp,3640,50,ppbbbbbppbpppbbbbpppbbpbpbbppbppbbppbbbpbpbpbbppbp,ppbbbbbppb,b
10,ppbbbbbpp,5020,63,ppbbbbbppppbbpbbbpppbpbbpbpbpbbpbbbppppbpbpbbbppbpbbpppbpppppbb,ppbbbbbppp,p
10,ppbbbbbpp,5020,63,ppbbbbbppppbbpbbbpppbpbbpbpbpbbpbbbppppbpbpbbbppbpbbpppbpppppbb,ppbbbbbppp,p
10,ppbbbbbpp,5117,66,ppbbbbbppbbbppbppbbbbbppppbbppppbbbbpbbpbbpppbpbbbbpbpbbbbbppppppb,ppbbbbbppb,b
10,ppbbbbbpp,5117,66,ppbbbbbppbbbppbppbbbbbppppbbppppbbbbpbbpbbpppbpbbbbpbpbbbbbppppppb,ppbbbbbppb,b
10,ppbbbbbpp,5311,41,ppbbbbbppbppbbbppbppbbbbbpbpbpppppppbbbbb,ppbbbbbppb,b
10,ppbbbbbpp,5311,41,ppbbbbbppbppbbbppbppbbbbbpbpbpppppppbbbbb,ppbbbbbppb,b
10,ppbbbbpbb,298,61,ppbbbbpbbbpbpbbbpbbppppbbbpbpbppbpbbpppbpbpbpbppbbbbpbppppppb,ppbbbbpbbb,b
10,ppbbbbpbb,298,61,ppbbbbpbbbpbpbbbpbbppppbbbpbpbppbpbbpppbpbpbpbppbbbbpbppppppb,ppbbbbpbbb,b
10,ppbbbbpbb,819,28,ppbbbbpbbpbpbbbbppppppbpbbpb,ppbbbbpbbp,p
10,ppbbbbpbb,819,28,ppbbbbpbbpbpbbbbppppppbpbbpb,ppbbbbpbbp,p
10,ppbbbbpbb,2102,61,ppbbbbpbbpppbbpbbbpbpbpbbbpppbppbpppbbbbpppppbbbbbpbpbbbppbpb,ppbbbbpbbp,p
10,ppbbbbpbb,2102,61,ppbbbbpbbpppbbpbbbpbpbpbbbpppbppbpppbbbbpppppbbbbbpbpbbbppbpb,ppbbbbpbbp,p
10,ppbbbbpbb,2297,47,ppbbbbpbbpppppbbpbppbpbbppppbbpppppbpppbpppbbpb,ppbbbbpbbp,p
