ngram_id,grid_string_id,window_size,chunk_index,prefix,suffix,full_chunk,created_at,grid_string,string_length
830316,4668,12,22,pbppbbbbbbp,b,pbppbbbbbbpb,2026-04-12 12:42:41,bbppbpbbpbbpppbbbbbpbbpbppbbbbbbpbpbbpb,39
837647,4717,12,24,pbppbbbbbbp,b,pbppbbbbbbpb,2026-04-20 06:41:00,bbbpbbppbbbbbpbbpbbbppbbpbppbbbbbbpbppbpbbpbbbb,47
845799,4764,12,15,pbppbbbbbbp,p,pbppbbbbbbpp,2026-04-23 13:58:22,ppbbbbppbbbpppbpbppbbbbbbpppbpppbbbbppbbbbpbbbbpppppbbbbppppp,61
864553,4875,12,5,pbppbbbbbbp,p,pbppbbbbbbpp,2026-04-30 10:38:43,bpppppbppbbbbbbppbbpbppbpbpbpbbppppbbbpbbbpbbpbbpbbppbppbpb,59
867653,4895,12,16,pbppbbbbbbp,b,pbppbbbbbbpb,2026-04-30 16:25:06,bpbbpppppbbbppbppbppbbbbbbpbbbpbbbbppbbpbppbbpbbbbbbppbpbpbbppp,63
877469,4956,12,17,pbppbbbbbbp,b,pbppbbbbbbpb,2026-05-04 11:24:29,ppbppbbpppbppbpbppbppbbbbbbpbpbpbbpbpbppbbb,43
899346,5077,12,14,pbppbbbbbbp,b,pbppbbbbbbpb,2026-05-22 05:42:29,bpppppbppbbbbppbppbbbbbbpbbbppbppbbbbbpbpbbpppbpp,49
902713,5098,12,1,pbppbbbbbbp,p,pbppbbbbbbpp,2026-05-26 09:41:22,ppbppbbbbbbppbbpbpppbbpbppbpbppbpb,34
909550,5137,12,27,pbppbbbbbbp,p,pbppbbbbbbpp,2026-05-26 11:42:50,pppbbbpbbbppppbbbppbbppbbbppbppbbbbbbpppbbpppppbpbbpbppbbbp,59
915968,5176,12,39,pbppbbbbbbp,b,pbppbbbbbbpb,2026-05-27 11:16:27,pppbbpbbbppbbppbbbbpbbppbpbpbppbbbppbbppbppbbbbbbpbppbbp,56
928241,5250,12,35,pbppbbbbbbp,p,pbppbbbbbbpp,2026-05-28 16:05:11,bbpbppbbpbbbpbpbbpppbbpbbbpppbbppbppbppbbbbbbpppbbbpppbp,56
937400,5306,12,20,pbppbbbbbbp,b,pbppbbbbbbpb,2026-06-06 13:52:57,bppbbbpppbpbpbbppppppbppbbbbbbpbbppppbbpbbbb,44
942804,5337,12,0,pbppbbbbbbp,p,pbppbbbbbbpp,2026-06-07 21:10:34,pbppbbbbbbppbbpbbbbbbbpbbpbbpbbpbbpppbbbbpbpbpbb,48
965341,5470,12,5,pbppbbbbbbp,p,pbppbbbbbbpp,2026-06-20 10:46:46,bbbbppbppbbbbbbppbppbbbppbpbpbppbbpbbbbpbpbbpppp,48
974552,5522,12,48,pbppbbbbbbp,b,pbppbbbbbbpb,2026-06-22 09:14:56,bbbpbpbpbpbbpbbpbpbpppppbbpbbpbppbpbbbbbppbbbbbppbppbbbbbbpbpb,62
192528,260,12,38,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:31,bbbpbbbppbbbppbpbppbpbbpbbbppbppppbbpppbppbbbbbppbbpb,53
196268,329,12,27,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:31,pbbbbbpbbbbpbbpbpbpppppbbbbpbppbbbbbppppppppppbb,48
201303,419,12,4,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:31,pbbbpbppbbbbbpppbbpppbbpppppppbbpbpbbpbppbppbpbbbpp,51
210967,595,12,30,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:32,bppbppbpbbpbpbpbbppbbpbbbppbbbpbppbbbbbppbbpbbbppbbbbpbbbbpbbbbbbp,66
217474,718,12,17,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:32,pbbpbppbbbppppppbpbppbbbbbppbpbbbbbb,36
220032,768,12,0,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:32,pbppbbbbbppbpbbppppbbpbpbppp,28
220465,776,12,2,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:32,bbpbppbbbbbpppbbbppbbbbbbbppbbpbbpp,35
220496,777,12,6,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:32,pppbbppbppbbbbbppbpbbbbppbbppbppbpp,35
221006,789,12,23,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:32,pppbbpppbbbpbppbbppbppbpbppbbbbbppppbbpbbppbp,45
231322,968,12,32,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:32,ppppbpppbbpbbbbbppppbbbppbpbbppbpbppbbbbbppbpbp,47
237189,1069,12,15,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:32,bppbbpbpppbbppbpbppbbbbbppbpbbbbpppbbbbppppbpbppb,49
240422,1129,12,14,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:32,bpppbpbbbpbbpbpbppbbbbbppppppbpbpbbpbbpbbbbpppbpppppp,53
243182,1176,12,29,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:32,bppppppppppbbbbbbbpbbpbpbbpbbpbppbbbbbppbbbbppppppbbbbb,55
244703,1201,12,45,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:33,ppbppbbpbbbbppbbpbpbbbbpbbbpbppbpppbbbppbbbpbpbppbbbbbpppbbbppbbb,65
245420,1214,12,29,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:33,bbbppbpbpbbbbpppbbbbpbbppbbbbpbppbbbbbpppbbp,44
245825,1220,12,31,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:33,bbpbppbbpbbbppbbbbbpbbpbpbbbppbpbppbbbbbpppbpbbppbbbpbbpbbpbbpbp,64
259889,1460,12,14,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:33,bpbppbbbppppbppbppbbbbbpppbbppppbppbbpppbppbpbpbbbbbbb,54
260084,1463,12,25,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:33,pbbppbpbbppbbpbbppbppbppbpbppbbbbbppbbppbbp,43
271022,1637,12,33,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:33,bbpbbbpbppbbbbbpbbpppbbppbppppbpppbppbbbbbppppp,47
271582,1645,12,36,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:33,pbpbppbppbbpbbpbpbpppbbbpbpbbbppbpbbpbppbbbbbppbpppbppbbpbpbbpp,63
279641,1782,12,30,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-26 10:57:33,bbbpbbbbbbpppppbbpppbpbbppppbbpbppbbbbbpppbbpbbbpbbbbbp,55
281442,1811,12,13,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-26 10:57:33,bpbbpbbbbbbbppbppbbbbbppbpbbbbpppppbpbpbpbbppbbpbpbbb,53
365626,1968,12,13,pbppbbbbbpp,b,pbppbbbbbppb,2026-01-27 14:36:48,bppbbpbppbppbpbppbbbbbppbpppbppbppbbbbbpbb,42
366386,1972,12,14,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-27 14:38:08,bppbpbbbpbpbbppbppbbbbbppppppbbpbpbpbbbpppbpbbpbppppb,53
393204,2127,12,13,pbppbbbbbpp,p,pbppbbbbbppp,2026-01-31 07:12:55,pppbpppppbpbbpbppbbbbbpppbppppbpbbbppbbbpppbbpbpbbpppbpp,56
418097,2264,12,7,pbppbbbbbpp,b,pbppbbbbbppb,2026-02-02 15:49:32,pbbbpbbpbppbbbbbppbpbbpbbbbpbpppppbpbbbbppbppbbbbbpbbp,54
466669,2526,12,0,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-09 15:26:56,pbppbbbbbpppppbbbpppbbbpbbpppbppbpbppbpbbpppbpppppbbbbppbbbpbb,62
504640,2750,12,54,pbppbbbbbpp,b,pbppbbbbbppb,2026-02-12 09:08:23,bpbbpbpbpbpbbpppbbpppbpbbppbpbbbppbpbppppbbppbbpbbpbbppbppbbbbbppbbb,68
515345,2811,12,20,pbppbbbbbpp,b,pbppbbbbbppb,2026-02-12 15:54:29,bbpbpppppbppbbbpppbbpbppbbbbbppbpbbbppbppppbpbp,47
520559,2840,12,18,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-13 12:46:09,ppbpbbbbbpbbbbppbppbppbbbbbpppbbpbbbpbpbbbbbppbpbbpbbpppppbb,60
525247,2865,12,42,pbppbbbbbpp,b,pbppbbbbbppb,2026-02-13 14:22:28,bppbppbbpbpbppbbpbbbbpbpppbbbbbbpbbppbbpbppbppbbbbbppbpbbpb,59
543380,2966,12,9,pbppbbbbbpp,b,pbppbbbbbppb,2026-02-14 11:04:04,bppbpbpbppbppbbbbbppbpppbppbbbbpbpbppbppppppbpbppppbbpppbbbpp,61
545383,2977,12,4,pbppbbbbbpp,b,pbppbbbbbppb,2026-02-14 11:38:32,bbpbpbppbbbbbppbppppppbppppbppbbbbpbpbpppbbppbpbbpbpbp,54
547719,2994,12,43,pbppbbbbbpp,b,pbppbbbbbppb,2026-02-14 15:30:51,pbpppbbppbpbbbpbbpbbpppppbpbbpppbbppbbbbpbbpbppbbbbbppbp,56
549177,3003,12,27,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-14 15:58:19,pppbbbbbpbpbpbpppbpbppbppbppbppbbbbbpppbbpbbbbppppp,51
552602,3021,12,3,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-15 19:49:11,ppppbppbbbbbpppbpbbppbbbpbpbbbppbpbbbbpbbbpbpbbbpbbpbbppbpbpppbppp,66
552782,3022,12,30,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-15 19:49:41,pbpppbpbbpbbpppppppbppbbbbbpbbpbppbbbbbppppppppbbbpbppbp,56
561677,3069,12,30,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-17 15:07:00,bpbpbpbbbppppppbpbpbpppppppbbbpbppbbbbbpppbpbppbpbpbppppbbbb,60
567390,3100,12,34,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-17 16:47:58,bpbbpbppbppppppppbbbbbbbbbbbppbbpppbppbbbbbppp,46
569362,3110,12,21,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-17 17:19:31,bpbppppbpbbpppbbpbbpppbppbbbbbpppbbbbpbpbbpbpp,46
577387,3158,12,24,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-19 10:42:08,pppbppppbpbpbppbbpppbbpbpbppbbbbbppppbpbppbppbbpppp,51
600105,3295,12,2,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-21 10:34:23,bbpbppbbbbbppppbbbbbbpbbbpbbpbbppbppbpbppppbbbpbb,49
656948,3650,12,29,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-24 14:50:25,bbbpbpbbbppppppbppbbppbbbbpbppbppbbbbbpppbbbbbpppbppbppbbbpppbbpp,65
668761,3717,12,46,pbppbbbbbpp,b,pbppbbbbbppb,2026-02-24 20:20:35,bbpppbbpbppppbbbbppbpppbpbpbpbpppbppbbbpppppbbpbppbbbbbppb,58
674881,3758,12,31,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-25 11:37:16,pbpbpbbbbbbpbbppbbbpbbpbbpbpppbpbppbbbbbpppbbbpbbpbppbpbpp,58
692834,3862,12,14,pbppbbbbbpp,p,pbppbbbbbppp,2026-02-26 08:59:29,pbbppppbbbbpbppbppbbbbbpppbppbbpppbppbbbbppbppppbpbpb,53
704969,3930,12,43,pbppbbbbbpp,b,pbppbbbbbppb,2026-03-01 16:38:43,bpppbpbbbpbbbppbbbbbbpbpppbbpbbppppbpbpbpbppbppbbbbbppbbppbbbb,62
706526,3939,12,9,pbppbbbbbpp,b,pbppbbbbbppb,2026-03-01 18:47:40,bppppbbpppbppbbbbbppbbbpppbbbpbpbbbppppbpbpbb,45
709869,3958,12,46,pbppbbbbbpp,b,pbppbbbbbppb,2026-03-01 20:18:41,ppbpbpppbbbpbbbppbbbbpppbpbbpbbbbpbbbbbpppbpbbpbppbbbbbppbppbpbpp,65
717708,4003,12,45,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-02 14:43:00,ppbbbpbbbbbpbbpbbpppbpbbpbpbpppbpbbpppppbbpbbpbppbbbbbpppbb,59
720525,4022,12,8,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-03 13:36:11,bpbbbbpbpbppbbbbbpppbbbbbpbpbbbpppbbppppbppppppppbbbpb,54
721922,4031,12,43,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-03 13:41:33,pbbbpbbbbpbpbbpbbbbpbbpbppppppbpbpbbbpppbbbpbppbbbbbpppp,56
722102,4032,12,14,pbppbbbbbpp,b,pbppbbbbbppb,2026-03-03 15:34:27,pbppbbppbpbbpppbppbbbbbppbbpbbppbbbpbbpbppbbppppbpbbb,53
733461,4096,12,13,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-04 09:24:34,pbppbpbbpbbbppbppbbbbbpppbpbpbppppbbbbbbpbbbbppbpbbbpbbbbbpbpp,62
735200,4105,12,22,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-04 10:08:13,bbpppbppbbppbpbpbpbbpppbppbbbbbpppbbbbbppppbbppbbbppp,53
744871,4164,12,2,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-05 13:21:44,pppbppbbbbbpppbbbpppbbbppbppbbbbpbpbpbbbpbpppbppbbbppbpbp,57
761933,4264,12,2,pbppbbbbbpp,b,pbppbbbbbppb,2026-03-06 17:01:22,pbpbppbbbbbppbbbppbppbpbpbbpbbpbbbppbpppbbppbbb,47
765127,4284,12,28,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-06 17:53:41,ppppbpppppbpbppppppbpbpbpbbbpbppbbbbbpppbbbpppppbbbppp,54
770647,4316,12,21,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-09 16:08:43,pbbbbbpbbbbbbbpbpbbpppbppbbbbbpppppbppppbppbbpbpbbppbbpbbbbbbpbbbb,66
788242,4419,12,9,pbppbbbbbpp,b,pbppbbbbbppb,2026-03-15 13:47:51,pbbbbppbppbppbbbbbppbpppbbpbbppbpppppbpppp,42
790861,4434,12,19,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-15 14:36:47,bpppppppbbbbbbbpbpbpbppbbbbbpppbbbbppbpppbbppppppppppppbbp,58
791028,4435,12,28,pbppbbbbbpp,p,pbppbbbbbppp,2026-03-15 14:37:12,bbbbbbbpbpbpbbppbbpppbbbppbbpbppbbbbbpppbppppbppbbpbp,53
808821,4540,12,10,pbppbbbbbpp,b,pbppbbbbbppb,2026-03-18 13:41:29,pbpbpbbbbbpbppbbbbbppbpbbbppbpppbpbpbppbpppppbbbpbpbppbpp,57
838160,4721,12,11,pbppbbbbbpp,p,pbppbbbbbppp,2026-04-20 06:42:23,pbpppbbppbbpbppbbbbbppppbbbpppbpbppppppbbpbp,44
840374,4734,12,17,pbppbbbbbpp,b,pbppbbbbbppb,2026-04-21 06:35:14,pbbbbbpbbbpbppbbppbppbbbbbppbbpbpbpppbbb,40
859010,4842,12,48,pbppbbbbbpp,b,pbppbbbbbppb,2026-04-23 20:10:48,bpbpbbbpbbpbpppbpbbbbpbbbbbbbppbbbbbbpbbpppbpbpppbppbbbbbppbpp,62
859557,4846,12,18,pbppbbbbbpp,b,pbppbbbbbppb,2026-04-23 20:13:53,pbbbpppbpbbpbbbbpppbppbbbbbppbpbpbbp,36
862005,4860,12,19,pbppbbbbbpp,b,pbppbbbbbppb,2026-04-26 08:49:03,bbpbbpbpbbpbbbpbpbppbppbbbbbppbbpbpppbp,39
872690,4926,12,20,pbppbbbbbpp,b,pbppbbbbbppb,2026-05-04 08:28:25,bbbbbbpppbppbppbppbppbppbbbbbppbppppbpbbpbbbppbbpppbbpbb,56
892051,5037,12,6,pbppbbbbbpp,b,pbppbbbbbppb,2026-05-14 08:16:29,pppbbppbppbbbbbppbppbpbbbppbbbbpbpbb,36
903887,5104,12,43,pbppbbbbbpp,p,pbppbbbbbppp,2026-05-26 09:44:39,pppbppbpbpbppbpbbbpbppbpppbppbbpbpbbbbbbppppbppbbbbbppp,55
906038,5117,12,13,pbppbbbbbpp,p,pbppbbbbbppp,2026-05-26 10:12:11,ppbbbbbppbbbppbppbbbbbppppbbppppbbbbpbbpbbpppbpbbbbpbpbbbbbppppppb,66
922983,5218,12,20,pbppbbbbbpp,b,pbppbbbbbppb,2026-05-28 14:21:10,bpbppbpppbpppbbpbbpbpbppbbbbbppbbpbbpbppbppppb,46
930619,5265,12,9,pbppbbbbbpp,p,pbppbbbbbppp,2026-06-01 10:59:16,pbpbbpbpbpbppbbbbbpppbpbbppbbbpppbppbpbbb,41
936454,5299,12,53,pbppbbbbbpp,b,pbppbbbbbppb,2026-06-06 13:39:43,bbpppppbbbppbpbpbbpbbppbpppppppbppbbbbbbbbpbbpppbpbpbpbppbbbbbppbp,66
944203,5347,12,18,pbppbbbbbpp,p,pbppbbbbbppp,2026-06-07 21:23:02,ppbpbpppbpbpbbbpbppbppbbbbbpppbbbbbbbpbpbb,42
956576,5422,12,8,pbppbbbbbpp,p,pbppbbbbbppp,2026-06-18 09:07:44,bpppbbbbpbppbbbbbpppppbppppbbbbbbppb,36
971094,5502,12,2,pbppbbbbbpp,p,pbppbbbbbppp,2026-06-21 09:45:54,bbpbppbbbbbppppbpbpbbppbbpbpbbppbpbbppb,39
975309,5527,12,7,pbppbbbbbpp,b,pbppbbbbbppb,2026-06-22 09:21:48,bppppbppbppbbbbbppbbbbbbbpbpbbppppppbbpp,40
191468,241,12,30,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:31,ppbpbbbbbbpbbbbpbpppbbpbbpbbpbpbppbbbbpbbbbpb,45
196112,326,12,22,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:31,pbbbbbpppbbbbbppppbbbbpbppbbbbpbbbppppppbbbpbb,46
198551,369,12,42,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:31,bpppppbbbbppppbppbpppbppbpppbbpppbpbbpbbpppbppbbbbpbbbpppbpb,60
199948,391,12,32,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:31,pbbpbppbbppbbppbppbpbpppbpbbpbpppbppbbbbpbbpbbbpbbppbbbpbbpbpbbb,64
202727,443,12,34,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:31,pppbbpbppbbppbppbpbbpbppppbbpppppppbppbbbbpbbpppbpbppbppbbbpppp,63
207015,523,12,9,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,ppbpppppppbppbbbbpbbppppppbpbbbbbppbbbpbbbbppbbbbbbbbppbppb,59
208332,550,12,28,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,bbpbbbpbbbbbbbppbppbbppppbpppbppbbbbpbbpbbbbbbpppppppbbb,56
210142,582,12,23,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,bbpppppppbbbpbbpppbppbppbppbbbbpbbbb,36
210486,588,12,20,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,ppbbbbbbbppbpbbpbbbbpbppbbbbpbbbpbbppbbbpppbpbbbbpb,51
211280,600,12,7,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,ppbbppppbppbbbbpbbbbpppppbbbpbpbbpbbppbbb,41
214122,654,12,28,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,bbbbbbpbbbbbbpbbbbbbbbpppppppbppbbbbpbbpppppbpppbppbbbpppbbbppbbp,65
214191,655,12,7,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,pbpbpbbpbppbbbbpbbbbbbbppbbbbpbbbbpppbbppbpbpbpbbbpbppbpbbb,59
214976,671,12,3,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,bbbpbppbbbbpbbbpppbbppbpbbpppbpbp,33
215264,677,12,2,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,pppbppbbbbpbbbpbbbbbpbppppbpppbbpbbppb,38
215855,688,12,39,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,bbbbbbpppbbbbbppbpbbppbbppbbpbbbppbbbbbpbppbbbbpbbpbbppp,56
219055,750,12,16,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,pppbpbppbpppbppbpbppbbbbpbbpppbpppbppppbpbbppbbb,48
219931,766,12,10,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,bbbbbpbbbbpbppbbbbpbbbbpbppbbpppbbpppbppbpbpbppbpbbbbpbppbppbbpb,64
221658,801,12,27,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,bpbppppbpbbbpbppbppbppbbbbbpbppbbbbpbbbbbbpbpppppp,50
222380,815,12,15,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,bbppppbbbpppbpppbppbbbbpbbbbbpbpppppbpbp,40
222450,816,12,32,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,bbbpbppbbbppbbpppbpbbpbbbbpbbpbbpbppbbbbpbbbppppbbppbbbbp,57
229112,932,12,15,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:32,bbpppbpbbbbpbpbpbppbbbbpbbbpbbpbpppbbbb,39
229431,937,12,7,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,pbbppbbpbppbbbbpbbppbbbpbbpppbppbppbpbbbpbbpb,45
232173,982,12,40,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,bbpbpbpbppppbpbbpbpbbppppbbpppbbbppbbppppbppbbbbpbbpbbpbbbb,59
233877,1013,12,12,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,ppbpppbbbppppbppbbbbpbbpbpbbpbppbbbpppbppb,42
234591,1025,12,5,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:32,pbppppbppbbbbpbbppppbpppppbpbbppbpppbbbppbbpppbbpbppbpbpbpbbppbbppb,67
243887,1188,12,24,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:33,bbbbppbbbbppppppppbppppbpbppbbbbpbbbbpbppbpbpp,46
246249,1228,12,7,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:33,pbppbpbpbppbbbbpbbpppbbpbbpppbbppppbpbbpppbpbbbpbbpbppp,55
250654,1303,12,40,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:33,bbbpbppbpppbpbbppppbpbbbpbbpbbpbpbpppbpppbppbbbbpbbbpbppppp,59
254131,1365,12,16,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:33,bpbbbpbpbbpbpbpbpbppbbbbpbbbbbpppbpbpbbbbpppb,45
254681,1373,12,44,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:33,bbpbpbppbbpppbpbpbbpbppbppbbppbbbpbbbpbpbbbppbppbbbbpbbpb,57
257993,1428,12,10,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:33,pbppbbpbpppbppbbbbpbbpppbpbpbpppbbpbpbpbbbp,43
261089,1480,12,8,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:33,pbbbpbbppbppbbbbpbbbppbbbpbpppbbpbpppppbpbpbpbbbbbppbbbbb,57
266617,1567,12,32,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:33,ppppbbpbbpbpbbbppbbbbbbpbbbbppbbpbppbbbbpbbppbbb,48
271219,1640,12,26,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 10:57:33,ppbbbpbppppbbbpppppbbbbppbpbppbbbbpbbpbpppbpbbbpbpbbbbbbbbbbb,61
272094,1653,12,17,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:33,bbpbbbpbppppbbppbpbppbbbbpbbbpppbppbppppbbpbppbpppbbpppbb,57
278495,1764,12,50,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:33,bppbpppbbpbbbpbpbbpbpbbbpbbbpbpppbpbbbpbpppbppbpbppbppbbbbpbbbbp,64
280154,1791,12,5,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 10:57:33,bbbbbpbppbbbbpbbbbppppbpppppppbpppbbbbppbbpbbbpbbbbbbbpppbppbb,62
286733,1885,12,15,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-26 11:39:43,ppbbbbpbppbbbpppbppbbbbpbbbbpbpbbbbbbbbpbbpbbpbbp,49
295975,1939,12,13,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-26 17:20:29,ppbpbpbbppbpbpbppbbbbpbbpbbppppbpbpppppbbppppbpppbppbpbbbpbbb,61
369279,1989,12,11,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-27 17:11:54,pppbppbpbpbpbppbbbbpbbpbpbbbbppppbpbbbbppppbbb,46
372575,2007,12,17,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-28 10:59:00,pbbpbpbppppppbbpbpbppbbbbpbbbppppbbbpbbppppppbppbpbpp,53
373084,2009,12,41,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-29 10:58:26,pbpbpbppppbbbbppppbpbpbpbbppbppbbbpbbbpbbpbppbbbbpbbpbbbbppbpbppp,65
381548,2057,12,1,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-29 17:48:47,bpbppbbbbpbbbppbppbbpbbpbbppbbbbpbpppbbbbbppbbbpppppbbbpbpbppbbbpp,66
384870,2079,12,29,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-30 10:20:12,pbbppbbbpbbbpbbpbpppbpbppbbpbpbppbbbbpbbpbpppppppb,50
385307,2082,12,16,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-30 10:45:53,pbbbbbbbpbbpppbbpbppbbbbpbbbpbbbbpbbpbpbbbppbppppppbpp,54
388039,2097,12,4,pbppbbbbpbb,b,pbppbbbbpbbb,2026-01-30 10:52:14,pbpbpbppbbbbpbbbpbppppbpbppbpbpppbbpppppbppbppppbpbbbbb,55
392319,2122,12,6,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-31 07:11:24,bbppbbpbppbbbbpbbppbpppppbpppbbppppbbbppbbpppbppbb,50
399834,2165,12,37,pbppbbbbpbb,p,pbppbbbbpbbp,2026-01-31 19:11:38,bpppbpppppbpppbbpbbppbpppbbppppppbbpbpbppbbbbpbbp,49
421597,2282,12,3,pbppbbbbpbb,b,pbppbbbbpbbb,2026-02-03 09:43:15,pbppbppbbbbpbbbpbpbpbppbpbpppbbbpbbbbbpbpbbpbpbpbpbbbb,54
421749,2283,12,5,pbppbbbbpbb,p,pbppbbbbpbbp,2026-02-03 09:43:47,bbbpbpbppbbbbpbbpbpbpbbbpbbppppbbpppbp,38
425188,2302,12,11,pbppbbbbpbb,p,pbppbbbbpbbp,2026-02-04 15:41:12,ppbpbbpbpbppbppbbbbpbbpbpppbbppbpbbbbbbpbpbpbbppbbbbppppbb,58
426797,2310,12,32,pbppbbbbpbb,b,pbppbbbbpbbb,2026-02-04 15:59:01,bppbbpbbbpppbpbpppbbpbbbpbbbpbpppbppbbbbpbbbpbpp,48
445443,2413,12,15,pbppbbbbpbb,b,pbppbbbbpbbb,2026-02-05 15:53:29,pbpbppbbpbpbbbbpbppbbbbpbbbbpppppbbppbbpbpbbppbbpbppbbppbp,58
